,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, New Mexico: Hispanic White (1993-1997)",1041,65.1,61.6,..,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",6,4.9,4.9,0.02,"  USA, New Mexico: Hispanic White (1993-1997)",7,6.7,6.7,0.03,"  USA, New Mexico: Hispanic White (1993-1997)",37,29.6,29.6,0.15,"  USA, New Mexico: Hispanic White (1993-1997)",71,56.5,56.5,0.28,"  USA, New Mexico: Hispanic White (1993-1997)",108,97.4,97.4,0.49,"  USA, New Mexico: Hispanic White (1993-1997)",129,140.5,140.5,0.7,"  USA, New Mexico: Hispanic White (1993-1997)",130,185.5,185.5,0.93,"  USA, New Mexico: Hispanic White (1993-1997)",117,197.5,197.5,0.99,"  USA, New Mexico: Hispanic White (1993-1997)",94,177,177,0.89,"  USA, New Mexico: Hispanic White (1993-1997)",99,221.8,221.8,1.11,"  USA, New Mexico: Hispanic White (1993-1997)",92,264,264,1.32,"  USA, New Mexico: Hispanic White (1993-1997)",61,243.4,243.4,1.22,"  USA, New Mexico: Hispanic White (1993-1997)",58,318,318,1.59,"  USA, New Mexico: Hispanic White (1993-1997)",32,204.2,204.2,..,
North America,"  USA, New Mexico: Non-Hispanic White (1993-1997)",3071,146.1,90.3,..,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",1,0.9,0.9,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",8,6.9,6.9,0.03,"  USA, New Mexico: Non-Hispanic White (1993-1997)",39,25.5,25.5,0.13,"  USA, New Mexico: Non-Hispanic White (1993-1997)",103,57.7,57.7,0.29,"  USA, New Mexico: Non-Hispanic White (1993-1997)",213,119,119,0.6,"  USA, New Mexico: Non-Hispanic White (1993-1997)",292,182,182,0.91,"  USA, New Mexico: Non-Hispanic White (1993-1997)",323,254.5,254.5,1.27,"  USA, New Mexico: Non-Hispanic White (1993-1997)",333,314.2,314.2,1.57,"  USA, New Mexico: Non-Hispanic White (1993-1997)",321,317.7,317.7,1.59,"  USA, New Mexico: Non-Hispanic White (1993-1997)",387,391.9,391.9,1.96,"  USA, New Mexico: Non-Hispanic White (1993-1997)",399,440.6,440.6,2.2,"  USA, New Mexico: Non-Hispanic White (1993-1997)",292,414.6,414.6,2.07,"  USA, New Mexico: Non-Hispanic White (1993-1997)",207,426.3,426.3,2.13,"  USA, New Mexico: Non-Hispanic White (1993-1997)",153,360.6,360.6,..,
North America,"  USA, New York State: Black (1993-1997)",6705,79.1,66.3,..,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",3,0.5,0.5,0,"  USA, New York State: Black (1993-1997)",15,2.4,2.4,0.01,"  USA, New York State: Black (1993-1997)",66,9.6,9.6,0.05,"  USA, New York State: Black (1993-1997)",172,23,23,0.12,"  USA, New York State: Black (1993-1997)",367,52.3,52.3,0.26,"  USA, New York State: Black (1993-1997)",565,90.2,90.2,0.45,"  USA, New York State: Black (1993-1997)",808,148.6,148.6,0.74,"  USA, New York State: Black (1993-1997)",824,181.6,181.6,0.91,"  USA, New York State: Black (1993-1997)",769,203.7,203.7,1.02,"  USA, New York State: Black (1993-1997)",710,228.5,228.5,1.14,"  USA, New York State: Black (1993-1997)",729,262.1,262.1,1.31,"  USA, New York State: Black (1993-1997)",661,309.7,309.7,1.55,"  USA, New York State: Black (1993-1997)",462,299.5,299.5,1.5,"  USA, New York State: Black (1993-1997)",308,324.3,324.3,1.62,"  USA, New York State: Black (1993-1997)",246,287.6,287.6,..,
North America,"  USA, New York State: White (1993-1997)",51612,142.6,90.6,..,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",2,0.1,0.1,0,"  USA, New York State: White (1993-1997)",30,1.4,1.4,0.01,"  USA, New York State: White (1993-1997)",204,8.1,8.1,0.04,"  USA, New York State: White (1993-1997)",719,24.7,24.7,0.12,"  USA, New York State: White (1993-1997)",1757,59.8,59.8,0.3,"  USA, New York State: White (1993-1997)",3275,120,120,0.6,"  USA, New York State: White (1993-1997)",4735,191.8,191.8,0.96,"  USA, New York State: White (1993-1997)",5040,249.9,249.9,1.25,"  USA, New York State: White (1993-1997)",4826,288.8,288.8,1.44,"  USA, New York State: White (1993-1997)",5334,338.3,338.3,1.69,"  USA, New York State: White (1993-1997)",6368,387,387,1.93,"  USA, New York State: White (1993-1997)",6659,435.5,435.5,2.18,"  USA, New York State: White (1993-1997)",5441,428.9,428.9,2.14,"  USA, New York State: White (1993-1997)",3892,413.6,413.6,2.07,"  USA, New York State: White (1993-1997)",3330,365.5,365.5,..,
North America,"  USA, Utah (1993-1997)",4061,81.6,76.1,..,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",4,0.9,0.9,0,"  USA, Utah (1993-1997)",22,5.9,5.9,0.03,"  USA, Utah (1993-1997)",78,22.1,22.1,0.11,"  USA, Utah (1993-1997)",157,44.6,44.6,0.22,"  USA, Utah (1993-1997)",281,86,86,0.43,"  USA, Utah (1993-1997)",344,128.7,128.7,0.64,"  USA, Utah (1993-1997)",420,202.6,202.6,1.01,"  USA, Utah (1993-1997)",422,250.6,250.6,1.25,"  USA, Utah (1993-1997)",439,293,293,1.46,"  USA, Utah (1993-1997)",502,366,366,1.83,"  USA, Utah (1993-1997)",491,398.4,398.4,1.99,"  USA, Utah (1993-1997)",401,400.9,400.9,2,"  USA, Utah (1993-1997)",276,395.3,395.3,1.98,"  USA, Utah (1993-1997)",224,366,366,..,
North America,"  USA, Washington, Seattle (1993-1997)",12190,130,96,..,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",8,1.3,1.3,0.01,"  USA, Washington, Seattle (1993-1997)",57,8.4,8.4,0.04,"  USA, Washington, Seattle (1993-1997)",161,19.8,19.8,0.1,"  USA, Washington, Seattle (1993-1997)",490,57,57,0.29,"  USA, Washington, Seattle (1993-1997)",915,113.1,113.1,0.57,"  USA, Washington, Seattle (1993-1997)",1307,194.7,194.7,0.97,"  USA, Washington, Seattle (1993-1997)",1321,265.4,265.4,1.33,"  USA, Washington, Seattle (1993-1997)",1216,322.4,322.4,1.61,"  USA, Washington, Seattle (1993-1997)",1227,369.4,369.4,1.85,"  USA, Washington, Seattle (1993-1997)",1388,419.2,419.2,2.1,"  USA, Washington, Seattle (1993-1997)",1464,479.2,479.2,2.4,"  USA, Washington, Seattle (1993-1997)",1183,479,479,2.39,"  USA, Washington, Seattle (1993-1997)",849,484.7,484.7,2.42,"  USA, Washington, Seattle (1993-1997)",604,373,373,..,
,,268364,3170.6,2398.5,0,0,2,0,0,0,0,1,0,0,0,0,2,0.3,0.3,0,0,24,3.6,3.6,0,0,178,44.4,44.4,0.22,0,1199,218,218,1.11,0,4440,759.6,759.6,3.83,0,10349,1633.2,1633.2,8.17,0,18934,3253.6,3253.7,16.29,0,27116,5405,5405,27.01,0,27912,6893,6893.1,34.47,0,26247,7736.4,7736.5,38.68,0,27841,8350.2,8350.3,41.76,0,32041,9631.3,9631.5,48.17,0,32208,11013.3,11013.4,55.08,0,26571,11395.1,11395.2,56.96,0,18436,11098,11098.2,55.5,0,14848,9484.7,9484.7,0,
Asia,"China, Beijing (1993-1997)",1985,33.7,24.6,..,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",1,0.2,0.2,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",1,0.3,0.3,0,"China, Beijing (1993-1997)",9,2.4,2.4,0.01,"  China, Beijing (1993-1997)",69,10.9,10.9,0.05,"China, Beijing (1993-1997)",187,26.4,26.4,0.13,"China, Beijing (1993-1997)",311,53.9,53.9,0.27,"China, Beijing (1993-1997)",244,75.1,75.1,0.38,"China, Beijing (1993-1997)",173,69.8,69.8,0.35,"China, Beijing (1993-1997)",239,70.3,70.3,0.35,"China, Beijing (1993-1997)",266,78.2,78.2,0.39,"China, Beijing (1993-1997)",155,58.1,58.1,0.29,"China, Beijing (1993-1997)",172,91.7,91.7,0.46,"China, Beijing (1993-1997)",100,87,87,0.44,"China, Beijing (1993-1997)",42,64.3,64.3,0.32,"China, Beijing (1993-1997)",16,35.1,35.1,..,
Asia,"  China, Changle (1993-1997)",0,0,0,..,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,..,
Asia,"  China, Cixian (1993-1997)",0,0,0,..,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,..,
Asia,"  China, Hong Kong (1993-1997)",6902,44.5,36.2,..,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",4,0.4,0.4,0,"  China, Hong Kong (1993-1997)",17,1.5,1.5,0.01,"  China, Hong Kong (1993-1997)",72,5,5,0.02,"  China, Hong Kong (1993-1997)",327,19.2,19.2,0.1,"  China, Hong Kong (1993-1997)",727,45.6,45.6,0.23,"  China, Hong Kong (1993-1997)",968,76.1,76.2,0.38,"  China, Hong Kong (1993-1997)",969,103,103.1,0.52,"  China, Hong Kong (1993-1997)",589,101.1,101.2,0.51,"  China, Hong Kong (1993-1997)",574,96.2,96.3,0.48,"  China, Hong Kong (1993-1997)",595,95.3,95.3,0.48,"  China, Hong Kong (1993-1997)",579,101.4,101.5,0.51,"  China, Hong Kong (1993-1997)",530,117.3,117.4,0.59,"  China, Hong Kong (1993-1997)",407,126.6,126.7,0.63,"  China, Hong Kong (1993-1997)",312,158.7,158.8,0.79,"  China, Hong Kong (1993-1997)",227,154.7,154.8,..,
Asia,"  China, Jiashan (1993-1997)",108,11.6,9.1,..,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",2,2,2,0.01,"  China, Jiashan (1993-1997)",3,3,3,0.01,"  China, Jiashan (1993-1997)",16,21.3,21.3,0.11,"  China, Jiashan (1993-1997)",18,21.3,21.3,0.11,"  China, Jiashan (1993-1997)",18,26.5,26.5,0.13,"  China, Jiashan (1993-1997)",13,28.1,28.1,0.14,"  China, Jiashan (1993-1997)",10,25.1,25.1,0.13,"  China, Jiashan (1993-1997)",7,16.5,16.5,0.08,"  China, Jiashan (1993-1997)",8,23.1,23.1,0.12,"  China, Jiashan (1993-1997)",7,25.6,25.6,0.13,"  China, Jiashan (1993-1997)",3,16.9,16.9,0.08,"  China, Jiashan (1993-1997)",2,21.2,21.2,0.11,"  China, Jiashan (1993-1997)",1,20.6,20.6,..,
Asia,"  China, Qidong County (1993-1997)",328,11.2,10,..,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",7,2.3,2.3,0.01,"  China, Qidong County (1993-1997)",15,5.1,5.1,0.03,"  China, Qidong County (1993-1997)",28,10.3,10.3,0.05,"  China, Qidong County (1993-1997)",54,26.3,26.3,0.13,"  China, Qidong County (1993-1997)",55,38.6,38.6,0.19,"  China, Qidong County (1993-1997)",39,26.8,26.8,0.13,"  China, Qidong County (1993-1997)",35,25.7,25.7,0.13,"  China, Qidong County (1993-1997)",27,23.6,23.6,0.12,"  China, Qidong County (1993-1997)",26,27.2,27.2,0.14,"  China, Qidong County (1993-1997)",15,18.9,18.9,0.09,"  China, Qidong County (1993-1997)",15,25.2,25.2,0.13,"  China, Qidong County (1993-1997)",9,..,..,..,"  China, Qidong County (1993-1997)",3,..,..,..,
Asia,"  China, Shanghai (1993-1997)",6638,41.6,27.2,..,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",2,0.2,0.2,0,"  China, Shanghai (1993-1997)",24,2.6,2.6,0.01,"  China, Shanghai (1993-1997)",198,14.3,14.3,0.07,"  China, Shanghai (1993-1997)",679,36.2,36.2,0.18,"  China, Shanghai (1993-1997)",1026,59.6,59.6,0.3,"  China, Shanghai (1993-1997)",966,75.7,75.7,0.38,"  China, Shanghai (1993-1997)",596,69.5,69.5,0.35,"  China, Shanghai (1993-1997)",569,72.2,72.2,0.36,"  China, Shanghai (1993-1997)",786,91.3,91.3,0.46,"  China, Shanghai (1993-1997)",660,83.8,83.8,0.42,"  China, Shanghai (1993-1997)",528,86.2,86.2,0.43,"  China, Shanghai (1993-1997)",335,83.4,83.4,0.42,"  China, Shanghai (1993-1997)",186,86.3,86.3,0.43,"  China, Shanghai (1993-1997)",83,66.3,66.3,..,
Asia,"  China, Taiwan (1997)",3628,34.3,31.3,..,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",3,0.3,0.3,0,"  China, Taiwan (1997)",13,1.4,1.4,0.01,"  China, Taiwan (1997)",56,6.2,6.2,0.03,"  China, Taiwan (1997)",205,21.8,21.8,0.11,"  China, Taiwan (1997)",405,43.1,43.1,0.22,"  China, Taiwan (1997)",642,75.2,75.2,0.38,"  China, Taiwan (1997)",663,96.5,96.5,0.48,"  China, Taiwan (1997)",395,93.6,93.6,0.47,"  China, Taiwan (1997)",390,91.8,91.8,0.46,"  China, Taiwan (1997)",270,74.4,74.4,0.37,"  China, Taiwan (1997)",238,79.2,79.2,0.4,"  China, Taiwan (1997)",162,73,73,0.37,"  China, Taiwan (1997)",99,67.6,67.6,0.34,"  China, Taiwan (1997)",59,72.4,72.4,0.36,"  China, Taiwan (1997)",28,54,54,..,
Asia,"  China, Tianjin (1993-1997)",3109,33.7,24.7,..,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",1,0.2,0.2,0,"  China, Tianjin (1993-1997)",4,0.8,0.8,0,"  China, Tianjin (1993-1997)",30,5.2,5.2,0.03,"  China, Tianjin (1993-1997)",119,13.8,13.8,0.07,"  China, Tianjin (1993-1997)",281,26.1,26.1,0.13,"  China, Tianjin (1993-1997)",512,47.3,47.3,0.24,"  China, Tianjin (1993-1997)",480,72.3,72.3,0.36,"  China, Tianjin (1993-1997)",361,77.6,77.6,0.39,"  China, Tianjin (1993-1997)",357,84.2,84.2,0.42,"  China, Tianjin (1993-1997)",335,69.5,69.5,0.35,"  China, Tianjin (1993-1997)",296,73.5,73.5,0.37,"  China, Tianjin (1993-1997)",176,63.6,63.6,0.32,"  China, Tianjin (1993-1997)",106,69.4,69.4,0.35,"  China, Tianjin (1993-1997)",31,39.4,39.4,0.2,"  China, Tianjin (1993-1997)",20,48.6,48.6,..,
Asia,"  China, Wuhan (1993-1997)",2115,22.1,18.1,..,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",4,0.5,0.5,0,"  China, Wuhan (1993-1997)",28,3.4,3.4,0.02,"  China, Wuhan (1993-1997)",100,9.9,9.9,0.05,"  China, Wuhan (1993-1997)",269,27.6,27.6,0.14,"  China, Wuhan (1993-1997)",374,42.5,42.5,0.21,"  China, Wuhan (1993-1997)",323,52.1,52.1,0.26,"  China, Wuhan (1993-1997)",244,56.1,56.1,0.28,"  China, Wuhan (1993-1997)",223,47.4,47.4,0.24,"  China, Wuhan (1993-1997)",204,48.9,48.9,0.24,"  China, Wuhan (1993-1997)",152,51.3,51.3,0.26,"  China, Wuhan (1993-1997)",101,47.7,47.7,0.24,"  China, Wuhan (1993-1997)",54,39.2,39.2,0.2,"  China, Wuhan (1993-1997)",27,38.3,38.3,0.19,"  China, Wuhan (1993-1997)",12,35.1,35.1,..,
Asia,"  India, Ahmedabad (1993-1997)",1165,13.2,19.1,..,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",3,0.3,0.4,0,"  India, Ahmedabad (1993-1997)",5,0.5,0.6,0,"  India, Ahmedabad (1993-1997)",30,3.5,3.5,0.02,"  India, Ahmedabad (1993-1997)",59,7.7,7.8,0.04,"  India, Ahmedabad (1993-1997)",138,22.5,22.7,0.11,"  India, Ahmedabad (1993-1997)",165,35.6,36,0.18,"  India, Ahmedabad (1993-1997)",177,49.4,50,0.25,"  India, Ahmedabad (1993-1997)",153,52.9,53.5,0.27,"  India, Ahmedabad (1993-1997)",112,52.9,53.6,0.27,"  India, Ahmedabad (1993-1997)",117,59.2,59.9,0.3,"  India, Ahmedabad (1993-1997)",77,66.7,67.5,0.34,"  India, Ahmedabad (1993-1997)",65,73.7,74.6,0.37,"  India, Ahmedabad (1993-1997)",27,72.9,73.8,0.37,"  India, Ahmedabad (1993-1997)",15,..,..,..,"  India, Ahmedabad (1993-1997)",8,..,..,..,
Asia,"  India, Bangalore (1993-1997)",1638,14.4,21.1,..,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",1,0.1,0.1,0,"  India, Bangalore (1993-1997)",9,0.7,0.7,0,"  India, Bangalore (1993-1997)",42,3.3,3.3,0.02,"  India, Bangalore (1993-1997)",91,9.8,9.8,0.05,"  India, Bangalore (1993-1997)",168,19.7,19.8,0.1,"  India, Bangalore (1993-1997)",210,37.3,37.4,0.19,"  India, Bangalore (1993-1997)",245,52.9,53.1,0.27,"  India, Bangalore (1993-1997)",225,62.6,62.8,0.31,"  India, Bangalore (1993-1997)",182,73.1,73.4,0.37,"  India, Bangalore (1993-1997)",191,70.9,71.2,0.36,"  India, Bangalore (1993-1997)",108,69.4,69.7,0.35,"  India, Bangalore (1993-1997)",90,79.2,79.5,0.4,"  India, Bangalore (1993-1997)",33,..,..,..,"  India, Bangalore (1993-1997)",23,..,..,..,"  India, Bangalore (1993-1997)",14,..,..,..,
Asia,"  India, Chennai (Madras) (1993-1997)",1891,19.5,23.9,..,"  India, Chennai (Madras) (1993-1997)",0,0,0,0,"  India, Chennai (Madras) (1993-1997)",0,0,0,0,"  India, Chennai (Madras) (1993-1997)",0,0,0,0,"  India, Chennai (Madras) (1993-1997)",1,0.1,0.1,0,"  India, Chennai (Madras) (1993-1997)",15,1.3,1.3,0.01,"  India, Chennai (Madras) (1993-1997)",53,5.1,5.1,0.03,"  India, Chennai (Madras) (1993-1997)",78,9.9,9.9,0.05,"  India, Chennai (Madras) (1993-1997)",191,25.8,25.8,0.13,"  India, Chennai (Madras) (1993-1997)",234,42.7,42.7,0.21,"  India, Chennai (Madras) (1993-1997)",287,62.4,62.4,0.31,"  India, Chennai (Madras) (1993-1997)",242,64.7,64.7,0.32,"  India, Chennai (Madras) (1993-1997)",244,79.5,79.5,0.4,"  India, Chennai (Madras) (1993-1997)",207,75.9,75.9,0.38,"  India, Chennai (Madras) (1993-1997)",163,90.8,90.8,0.45,"  India, Chennai (Madras) (1993-1997)",100,81.7,81.7,0.41,"  India, Chennai (Madras) (1993-1997)",42,..,..,..,"  India, Chennai (Madras) (1993-1997)",24,..,..,..,"  India, Chennai (Madras) (1993-1997)",10,..,..,..,
Asia,"  India, Delhi (1993-1996)",3366,18.8,28.7,..,"  India, Delhi (1993-1996)",0,0,0,0,"  India, Delhi (1993-1996)",0,0,0,0,"  India, Delhi (1993-1996)",0,0,0,0,"  India, Delhi (1993-1996)",1,0.1,0.1,0,"  India, Delhi (1993-1996)",26,1.4,1.4,0.01,"  India, Delhi (1993-1996)",90,4.8,4.9,0.02,"  India, Delhi (1993-1996)",213,14.4,14.5,0.07,"  India, Delhi (1993-1996)",394,31.9,32.2,0.16,"  India, Delhi (1993-1996)",484,56.1,56.5,0.28,"  India, Delhi (1993-1996)",486,68.4,68.9,0.34,"  India, Delhi (1993-1996)",541,100.1,100.8,0.5,"  India, Delhi (1993-1996)",373,88.6,89.2,0.45,"  India, Delhi (1993-1996)",340,96.5,97.1,0.49,"  India, Delhi (1993-1996)",189,87.2,87.8,0.44,"  India, Delhi (1993-1996)",107,74.2,74.7,0.37,"  India, Delhi (1993-1996)",55,..,..,..,"  India, Delhi (1993-1996)",25,..,..,..,"  India, Delhi (1993-1996)",19,..,..,..,
Asia,"  India, Karunagappally (1993-1997)",148,14.4,15,..,"  India, Karunagappally (1993-1997)",0,0,0,0,"  India, Karunagappally (1993-1997)",0,0,0,0,"  India, Karunagappally (1993-1997)",1,1.1,1.1,0.01,"  India, Karunagappally (1993-1997)",0,0,0,0,"  India, Karunagappally (1993-1997)",3,2.5,2.5,0.01,"  India, Karunagappally (1993-1997)",5,4.8,4.8,0.02,"  India, Karunagappally (1993-1997)",8,9.7,9.8,0.05,"  India, Karunagappally (1993-1997)",23,29.1,29.3,0.15,"  India, Karunagappally (1993-1997)",21,40.5,40.8,0.2,"  India, Karunagappally (1993-1997)",23,45,45.3,0.23,"  India, Karunagappally (1993-1997)",12,31.2,31.4,0.16,"  India, Karunagappally (1993-1997)",13,30.8,31,0.16,"  India, Karunagappally (1993-1997)",14,40,40.3,0.2,"  India, Karunagappally (1993-1997)",15,52,52.3,0.26,"  India, Karunagappally (1993-1997)",2,12.2,12.2,0.06,"  India, Karunagappally (1993-1997)",3,..,..,..,"  India, Karunagappally (1993-1997)",3,..,..,..,"  India, Karunagappally (1993-1997)",1,..,..,..,
Asia,"  India, Mumbai (Bombay) (1993-1997)",4744,19.7,28.9,..,"  India, Mumbai (Bombay) (1993-1997)",0,0,0,0,"  India, Mumbai (Bombay) (1993-1997)",1,0,0,0,"  India, Mumbai (Bombay) (1993-1997)",2,0.1,0.1,0,"  India, Mumbai (Bombay) (1993-1997)",4,0.2,0.2,0,"  India, Mumbai (Bombay) (1993-1997)",27,1.1,1.1,0.01,"  India, Mumbai (Bombay) (1993-1997)",103,4.1,4.1,0.02,"  India, Mumbai (Bombay) (1993-1997)",227,11.3,11.3,0.06,"  India, Mumbai (Bombay) (1993-1997)",416,22.7,22.7,0.11,"  India, Mumbai (Bombay) (1993-1997)",571,43.4,43.5,0.22,"  India, Mumbai (Bombay) (1993-1997)",663,61,61.1,0.31,"  India, Mumbai (Bombay) (1993-1997)",661,79.3,79.4,0.4,"  India, Mumbai (Bombay) (1993-1997)",533,84.6,84.8,0.42,"  India, Mumbai (Bombay) (1993-1997)",552,104.3,104.5,0.52,"  India, Mumbai (Bombay) (1993-1997)",380,118.6,118.9,0.59,"  India, Mumbai (Bombay) (1993-1997)",290,133.4,133.6,0.67,"  India, Mumbai (Bombay) (1993-1997)",138,..,..,..,"  India, Mumbai (Bombay) (1993-1997)",91,..,..,..,"  India, Mumbai (Bombay) (1993-1997)",75,..,..,..,
