,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"Canada, Alberta (1973-1977)",],0.7,0.7,..,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",1,0.2,0.2,0,"  Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",1,0.3,0.3,0,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",1,0.4,0.4,0,"Canada, Alberta (1973-1977)",0,0,0,0,"Canada, Alberta (1973-1977)",3,1.4,1.5,0.01,"Canada, Alberta (1973-1977)",5,2.9,3,0.01,"Canada, Alberta (1973-1977)",1,0.7,0.7,0,"Canada, Alberta (1973-1977)",5,4.3,4.5,0.02,"Canada, Alberta (1973-1977)",5,5.6,5.8,0.03,"Canada, Alberta (1973-1977)",3,5.6,5.8,0.03,"  Canada, Alberta (1973-1977)",3,8.8,9.1,0.05,"Canada, Alberta (1973-1977)",1,3.7,3.8,..,
North America,"  Canada, British Columbia (1973-1977)",53,0.9,0.7,..,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",0,0,0,0,"  Canada, British Columbia (1973-1977)",1,0.3,0.3,0,"  Canada, British Columbia (1973-1977)",5,1.4,1.4,0.01,"  Canada, British Columbia (1973-1977)",3,0.9,0.9,0,"  Canada, British Columbia (1973-1977)",4,1.2,1.2,0.01,"  Canada, British Columbia (1973-1977)",3,1.1,1.1,0.01,"  Canada, British Columbia (1973-1977)",4,1.6,1.6,0.01,"  Canada, British Columbia (1973-1977)",10,5.1,5.1,0.03,"  Canada, British Columbia (1973-1977)",8,5.5,5.5,0.03,"  Canada, British Columbia (1973-1977)",5,5.7,5.7,0.03,"  Canada, British Columbia (1973-1977)",8,14.2,14.2,0.07,"  Canada, British Columbia (1973-1977)",2,4.3,4.3,..,
North America,"  Canada, Manitoba (1973-1977)",20,0.8,0.6,..,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",1,0.8,0.8,0,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",2,1.5,1.5,0.01,"  Canada, Manitoba (1973-1977)",0,0,0,0,"  Canada, Manitoba (1973-1977)",4,3.6,3.6,0.02,"  Canada, Manitoba (1973-1977)",2,2.4,2.4,0.01,"  Canada, Manitoba (1973-1977)",5,7.9,7.9,0.04,"  Canada, Manitoba (1973-1977)",1,2.5,2.5,0.01,"  Canada, Manitoba (1973-1977)",2,7.7,7.7,0.04,"  Canada, Manitoba (1973-1977)",3,15,15,..,
North America,"  Canada, Maritime Provinces (1973-1977)",32,0.8,0.7,..,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",1,0.3,0.3,0,"  Canada, Maritime Provinces (1973-1977)",1,0.4,0.4,0,"  Canada, Maritime Provinces (1973-1977)",1,0.5,0.5,0,"  Canada, Maritime Provinces (1973-1977)",2,1,1,0.01,"  Canada, Maritime Provinces (1973-1977)",2,1.1,1.1,0.01,"  Canada, Maritime Provinces (1973-1977)",2,1,1,0.01,"  Canada, Maritime Provinces (1973-1977)",0,0,0,0,"  Canada, Maritime Provinces (1973-1977)",5,3.1,3.1,0.02,"  Canada, Maritime Provinces (1973-1977)",6,4.7,4.7,0.02,"  Canada, Maritime Provinces (1973-1977)",3,3.4,3.4,0.02,"  Canada, Maritime Provinces (1973-1977)",6,9.9,9.9,0.05,"  Canada, Maritime Provinces (1973-1977)",1,2.7,2.7,0.01,"  Canada, Maritime Provinces (1973-1977)",2,7.7,7.7,..,
North America,"  Canada, Newfoundland (1973-1977)",6,0.4,0.5,..,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",1,1.7,1.7,0.01,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",2,3.7,3.7,0.02,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",1,4.5,4.5,0.02,"  Canada, Newfoundland (1973-1977)",2,13.8,13.8,0.07,"  Canada, Newfoundland (1973-1977)",0,0,0,0,"  Canada, Newfoundland (1973-1977)",0,0,0,..,
North America,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,..,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,0,0,0,"  Canada, Northwest Territories and Yukon (1973-1977)",0,..,..,..,"  Canada, Northwest Territories and Yukon (1973-1977)",0,..,..,..,"  Canada, Northwest Territories and Yukon (1973-1977)",0,..,..,..,
North America,"  Canada, Ontario (1969-1971)",60,0.5,0.5,..,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",2,0.2,0.2,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",0,0,0,0,"  Canada, Ontario (1969-1971)",1,0.1,0.1,0,"  Canada, Ontario (1969-1971)",6,0.9,0.9,0,"  Canada, Ontario (1969-1971)",6,1.1,1.1,0.01,"  Canada, Ontario (1969-1971)",5,1,1,0,"  Canada, Ontario (1969-1971)",9,2.3,2.3,0.01,"  Canada, Ontario (1969-1971)",9,2.9,2.9,0.01,"  Canada, Ontario (1969-1971)",12,5.5,5.5,0.03,"  Canada, Ontario (1969-1971)",3,2.1,2.1,0.01,"  Canada, Ontario (1969-1971)",3,3.6,3.6,0.02,"  Canada, Ontario (1969-1971)",4,8.1,8.1,..,
North America,"  Canada, Quebec (1973-1977)",123,0.8,0.8,..,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",0,0,0,0,"  Canada, Quebec (1973-1977)",3,0.3,0.3,0,"  Canada, Quebec (1973-1977)",4,0.4,0.4,0,"  Canada, Quebec (1973-1977)",6,0.7,0.7,0,"  Canada, Quebec (1973-1977)",5,0.6,0.6,0,"  Canada, Quebec (1973-1977)",21,2.7,2.7,0.01,"  Canada, Quebec (1973-1977)",9,1.4,1.4,0.01,"  Canada, Quebec (1973-1977)",24,4.4,4.4,0.02,"  Canada, Quebec (1973-1977)",15,3.7,3.7,0.02,"  Canada, Quebec (1973-1977)",15,5.4,5.4,0.03,"  Canada, Quebec (1973-1977)",12,7.2,7.2,0.04,"  Canada, Quebec (1973-1977)",4,4.6,4.6,0.02,"  Canada, Quebec (1973-1977)",5,9.7,9.7,..,
North America,"  Canada, Saskatchewan (1973-1977)",19,0.8,0.7,..,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",1,0.9,0.9,0,"  Canada, Saskatchewan (1973-1977)",1,0.9,0.9,0,"  Canada, Saskatchewan (1973-1977)",3,2.5,2.5,0.01,"  Canada, Saskatchewan (1973-1977)",2,1.6,1.6,0.01,"  Canada, Saskatchewan (1973-1977)",0,0,0,0,"  Canada, Saskatchewan (1973-1977)",4,3.8,3.8,0.02,"  Canada, Saskatchewan (1973-1977)",2,2.4,2.4,0.01,"  Canada, Saskatchewan (1973-1977)",1,1.6,1.6,0.01,"  Canada, Saskatchewan (1973-1977)",2,4.9,4.9,0.02,"  Canada, Saskatchewan (1973-1977)",3,10.2,10.2,0.05,"  Canada, Saskatchewan (1973-1977)",0,0,0,..,
North America,"  USA, California, Alameda County: Black (1973-1977)",3,0.7,0.7,..,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",1,3.3,3.3,0.02,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",1,4.6,4.6,0.02,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",1,12.9,12.9,0.06,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,0,"  USA, California, Alameda County: Black (1973-1977)",0,0,0,..,
North America,"  USA, California, Alameda County: White (1973-1977)",20,1,0.8,..,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",2,1.8,1.8,0.01,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",2,1.6,1.6,0.01,"  USA, California, Alameda County: White (1973-1977)",4,3.8,3.8,0.02,"  USA, California, Alameda County: White (1973-1977)",3,3.6,3.6,0.02,"  USA, California, Alameda County: White (1973-1977)",1,1.6,1.6,0.01,"  USA, California, Alameda County: White (1973-1977)",2,4.6,4.6,0.02,"  USA, California, Alameda County: White (1973-1977)",0,0,0,0,"  USA, California, Alameda County: White (1973-1977)",4,20.7,20.7,0.1,"  USA, California, Alameda County: White (1973-1977)",2,15.2,15.2,..,
North America,"  USA, California, Los Angeles: Black (1972-1977)",16,0.6,1,..,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Black (1972-1977)",2,1.4,1.4,0.01,"  USA, California, Los Angeles: Black (1972-1977)",3,2.6,2.6,0.01,"  USA, California, Los Angeles: Black (1972-1977)",2,2.2,2.2,0.01,"  USA, California, Los Angeles: Black (1972-1977)",1,1.5,1.5,0.01,"  USA, California, Los Angeles: Black (1972-1977)",2,4.8,4.8,0.02,"  USA, California, Los Angeles: Black (1972-1977)",4,15.6,15.6,0.08,"  USA, California, Los Angeles: Black (1972-1977)",2,..,..,..,"  USA, California, Los Angeles: Black (1972-1977)",0,..,..,..,"  USA, California, Los Angeles: Black (1972-1977)",0,..,..,..,
North America,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,..,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1972-1977)",0,..,..,..,"  USA, California, Los Angeles: Chinese (1972-1977)",0,..,..,..,"  USA, California, Los Angeles: Chinese (1972-1977)",0,..,..,..,
