,Breast(C50)-male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Alabama (1998-2002)",206,1.9,1.4,..,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",3,0.4,0.4,0,"  USA, Alabama (1998-2002)",8,1,1,0,"  USA, Alabama (1998-2002)",9,1.1,1.1,0.01,"  USA, Alabama (1998-2002)",13,1.7,1.7,0.01,"  USA, Alabama (1998-2002)",22,3.2,3.2,0.02,"  USA, Alabama (1998-2002)",24,4.4,4.4,0.02,"  USA, Alabama (1998-2002)",15,3.3,3.3,0.02,"  USA, Alabama (1998-2002)",38,9.9,9.9,0.05,"  USA, Alabama (1998-2002)",29,9.2,9.2,0.05,"  USA, Alabama (1998-2002)",21,9,9,0.05,"  USA, Alabama (1998-2002)",14,10.2,10.2,0.05,"  USA, Alabama (1998-2002)",10,10.9,10.9,..,
North America,"  USA, Alaska (1998-2002)",9,0.6,0.6,..,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",2,1.8,1.8,0.01,"  USA, Alaska (1998-2002)",2,2.7,2.7,0.01,"  USA, Alaska (1998-2002)",1,2.1,2.1,0.01,"  USA, Alaska (1998-2002)",1,3.1,3.1,0.02,"  USA, Alaska (1998-2002)",2,8.3,8.3,0.04,"  USA, Alaska (1998-2002)",1,6.5,6.5,0.03,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,..,
North America,"  USA, Arizona (1998-2002)",237,1.8,1.3,..,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",3,0.3,0.3,0,"  USA, Arizona (1998-2002)",3,0.3,0.3,0,"  USA, Arizona (1998-2002)",10,1.1,1.1,0.01,"  USA, Arizona (1998-2002)",16,1.9,1.9,0.01,"  USA, Arizona (1998-2002)",21,2.9,2.9,0.01,"  USA, Arizona (1998-2002)",32,5.6,5.6,0.03,"  USA, Arizona (1998-2002)",21,4.3,4.3,0.02,"  USA, Arizona (1998-2002)",32,7,7,0.04,"  USA, Arizona (1998-2002)",29,7.1,7.1,0.04,"  USA, Arizona (1998-2002)",29,9.2,9.2,0.05,"  USA, Arizona (1998-2002)",23,11.8,11.8,0.06,"  USA, Arizona (1998-2002)",18,15.2,15.2,..,
North America,"  USA, California (1998-2002)",710,0.8,0.7,..,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",9,0.1,0.1,0,"  USA, California (1998-2002)",7,0.1,0.1,0,"  USA, California (1998-2002)",26,0.4,0.4,0,"  USA, California (1998-2002)",44,0.8,0.8,0,"  USA, California (1998-2002)",58,1.2,1.2,0.01,"  USA, California (1998-2002)",72,2,2,0.01,"  USA, California (1998-2002)",79,2.9,2.9,0.01,"  USA, California (1998-2002)",90,3.9,3.9,0.02,"  USA, California (1998-2002)",102,5.1,5.1,0.03,"  USA, California (1998-2002)",82,5.1,5.1,0.03,"  USA, California (1998-2002)",81,7.9,7.9,0.04,"  USA, California (1998-2002)",60,8.7,8.7,..,
North America,"  USA, Colorado (1998-2002)",75,0.7,0.6,..,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",5,0.5,0.5,0,"  USA, Colorado (1998-2002)",3,0.4,0.4,0,"  USA, Colorado (1998-2002)",8,1.1,1.1,0.01,"  USA, Colorado (1998-2002)",6,1.2,1.2,0.01,"  USA, Colorado (1998-2002)",7,2,2,0.01,"  USA, Colorado (1998-2002)",11,3.8,3.8,0.02,"  USA, Colorado (1998-2002)",9,3.8,3.8,0.02,"  USA, Colorado (1998-2002)",14,7.8,7.8,0.04,"  USA, Colorado (1998-2002)",5,4.5,4.5,0.02,"  USA, Colorado (1998-2002)",6,8.3,8.3,..,
North America,"  USA, Connecticut (1998-2002)",134,1.6,1.1,..,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",2,0.3,0.3,0,"  USA, Connecticut (1998-2002)",2,0.3,0.3,0,"  USA, Connecticut (1998-2002)",6,0.8,0.8,0,"  USA, Connecticut (1998-2002)",10,1.6,1.6,0.01,"  USA, Connecticut (1998-2002)",12,2.2,2.2,0.01,"  USA, Connecticut (1998-2002)",15,3.4,3.4,0.02,"  USA, Connecticut (1998-2002)",17,5.3,5.3,0.03,"  USA, Connecticut (1998-2002)",21,7.9,7.9,0.04,"  USA, Connecticut (1998-2002)",14,5.6,5.6,0.03,"  USA, Connecticut (1998-2002)",13,6.4,6.4,0.03,"  USA, Connecticut (1998-2002)",15,11.1,11.1,0.06,"  USA, Connecticut (1998-2002)",7,7.4,7.4,..,
North America,"  USA, District of Columbia (1998-2002)",41,3.1,2.5,..,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",2,1.9,1.9,0.01,"  USA, District of Columbia (1998-2002)",2,2.2,2.2,0.01,"  USA, District of Columbia (1998-2002)",6,7.3,7.3,0.04,"  USA, District of Columbia (1998-2002)",5,7.8,7.8,0.04,"  USA, District of Columbia (1998-2002)",5,9.8,9.8,0.05,"  USA, District of Columbia (1998-2002)",4,9.7,9.7,0.05,"  USA, District of Columbia (1998-2002)",11,31.9,31.9,0.16,"  USA, District of Columbia (1998-2002)",4,14.6,14.6,0.07,"  USA, District of Columbia (1998-2002)",1,5.8,5.8,0.03,"  USA, District of Columbia (1998-2002)",1,8.2,8.2,..,
North America,"  USA, Florida (1998-2002)",598,1.5,0.9,..,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",2,0.1,0.1,0,"  USA, Florida (1998-2002)",10,0.3,0.3,0,"  USA, Florida (1998-2002)",15,0.5,0.5,0,"  USA, Florida (1998-2002)",32,1.2,1.2,0.01,"  USA, Florida (1998-2002)",48,2,2,0.01,"  USA, Florida (1998-2002)",64,3.3,3.3,0.02,"  USA, Florida (1998-2002)",53,3.1,3.1,0.02,"  USA, Florida (1998-2002)",77,4.5,4.5,0.02,"  USA, Florida (1998-2002)",91,5.5,5.5,0.03,"  USA, Florida (1998-2002)",92,6.9,6.9,0.03,"  USA, Florida (1998-2002)",63,7.4,7.4,0.04,"  USA, Florida (1998-2002)",51,8.9,8.9,..,
North America,"  USA, Georgia (1998-2002)",166,0.8,0.7,..,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",1,0.1,0.1,0,"  USA, Georgia (1998-2002)",3,0.2,0.2,0,"  USA, Georgia (1998-2002)",3,0.2,0.2,0,"  USA, Georgia (1998-2002)",6,0.4,0.4,0,"  USA, Georgia (1998-2002)",10,0.7,0.7,0,"  USA, Georgia (1998-2002)",19,1.5,1.5,0.01,"  USA, Georgia (1998-2002)",14,1.5,1.5,0.01,"  USA, Georgia (1998-2002)",19,2.8,2.8,0.01,"  USA, Georgia (1998-2002)",22,4.1,4.1,0.02,"  USA, Georgia (1998-2002)",29,6.8,6.8,0.03,"  USA, Georgia (1998-2002)",18,5.9,5.9,0.03,"  USA, Georgia (1998-2002)",14,7.8,7.8,0.04,"  USA, Georgia (1998-2002)",8,7,7,..,
North America,"  USA, Idaho (1998-2002)",49,1.5,1.2,..,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",1,0.4,0.4,0,"  USA, Idaho (1998-2002)",3,1.3,1.3,0.01,"  USA, Idaho (1998-2002)",5,2.5,2.5,0.01,"  USA, Idaho (1998-2002)",3,2,2,0.01,"  USA, Idaho (1998-2002)",5,4.1,4.1,0.02,"  USA, Idaho (1998-2002)",12,12.2,12.2,0.06,"  USA, Idaho (1998-2002)",4,4.8,4.8,0.02,"  USA, Idaho (1998-2002)",8,12.1,12.1,0.06,"  USA, Idaho (1998-2002)",5,11.4,11.4,0.06,"  USA, Idaho (1998-2002)",3,9.7,9.7,..,
North America,"  USA, Illinois (1998-2002)",367,1.2,0.9,..,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",1,0,0,0,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",3,0.1,0.1,0,"  USA, Illinois (1998-2002)",2,0.1,0.1,0,"  USA, Illinois (1998-2002)",10,0.4,0.4,0,"  USA, Illinois (1998-2002)",7,0.3,0.3,0,"  USA, Illinois (1998-2002)",29,1.3,1.3,0.01,"  USA, Illinois (1998-2002)",22,1.2,1.2,0.01,"  USA, Illinois (1998-2002)",40,2.8,2.8,0.01,"  USA, Illinois (1998-2002)",53,4.8,4.8,0.02,"  USA, Illinois (1998-2002)",46,5.1,5.1,0.03,"  USA, Illinois (1998-2002)",54,6.7,6.7,0.03,"  USA, Illinois (1998-2002)",42,6.6,6.6,0.03,"  USA, Illinois (1998-2002)",28,7.1,7.1,0.04,"  USA, Illinois (1998-2002)",30,11.1,11.1,..,
North America,"  USA, Indiana (1998-2002)",157,1.1,0.8,..,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",2,0.2,0.2,0,"  USA, Indiana (1998-2002)",2,0.2,0.2,0,"  USA, Indiana (1998-2002)",3,0.3,0.3,0,"  USA, Indiana (1998-2002)",9,0.8,0.8,0,"  USA, Indiana (1998-2002)",15,1.6,1.6,0.01,"  USA, Indiana (1998-2002)",16,2.2,2.2,0.01,"  USA, Indiana (1998-2002)",26,4.6,4.6,0.02,"  USA, Indiana (1998-2002)",18,3.8,3.8,0.02,"  USA, Indiana (1998-2002)",19,4.6,4.6,0.02,"  USA, Indiana (1998-2002)",25,7.9,7.9,0.04,"  USA, Indiana (1998-2002)",15,7.8,7.8,0.04,"  USA, Indiana (1998-2002)",7,5.4,5.4,..,
North America,"  USA, Iowa (1998-2002)",65,0.9,0.6,..,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",1,0.2,0.2,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",6,1.1,1.1,0.01,"  USA, Iowa (1998-2002)",5,1.1,1.1,0.01,"  USA, Iowa (1998-2002)",9,2.6,2.6,0.01,"  USA, Iowa (1998-2002)",5,1.7,1.7,0.01,"  USA, Iowa (1998-2002)",11,4.4,4.4,0.02,"  USA, Iowa (1998-2002)",9,3.9,3.9,0.02,"  USA, Iowa (1998-2002)",4,2.1,2.1,0.01,"  USA, Iowa (1998-2002)",10,8,8,0.04,"  USA, Iowa (1998-2002)",5,5.4,5.4,..,
North America,"  USA, Kentucky (1998-2002)",92,0.9,0.7,..,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",1,0.1,0.1,0,"  USA, Kentucky (1998-2002)",1,0.1,0.1,0,"  USA, Kentucky (1998-2002)",7,1,1,0,"  USA, Kentucky (1998-2002)",14,2.2,2.2,0.01,"  USA, Kentucky (1998-2002)",8,1.6,1.6,0.01,"  USA, Kentucky (1998-2002)",9,2.2,2.2,0.01,"  USA, Kentucky (1998-2002)",21,6.3,6.3,0.03,"  USA, Kentucky (1998-2002)",10,3.6,3.6,0.02,"  USA, Kentucky (1998-2002)",10,4.8,4.8,0.02,"  USA, Kentucky (1998-2002)",6,5,5,0.02,"  USA, Kentucky (1998-2002)",4,5.1,5.1,..,
North America,"  USA, Louisiana (1998-2002)",158,1.5,1.1,..,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",2,0.3,0.3,0,"  USA, Louisiana (1998-2002)",3,0.4,0.4,0,"  USA, Louisiana (1998-2002)",2,0.2,0.2,0,"  USA, Louisiana (1998-2002)",9,1.1,1.1,0.01,"  USA, Louisiana (1998-2002)",9,1.2,1.2,0.01,"  USA, Louisiana (1998-2002)",12,1.8,1.8,0.01,"  USA, Louisiana (1998-2002)",14,2.8,2.8,0.01,"  USA, Louisiana (1998-2002)",19,4.7,4.7,0.02,"  USA, Louisiana (1998-2002)",18,5.4,5.4,0.03,"  USA, Louisiana (1998-2002)",23,8,8,0.04,"  USA, Louisiana (1998-2002)",20,9.3,9.3,0.05,"  USA, Louisiana (1998-2002)",15,12.1,12.1,0.06,"  USA, Louisiana (1998-2002)",11,13.5,13.5,..,
North America,"  USA, Maine (1998-2002)",63,2,1.3,..,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",2,0.8,0.8,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",5,2,2,0.01,"  USA, Maine (1998-2002)",6,2.6,2.6,0.01,"  USA, Maine (1998-2002)",8,4.6,4.6,0.02,"  USA, Maine (1998-2002)",6,4.5,4.5,0.02,"  USA, Maine (1998-2002)",8,6.8,6.8,0.03,"  USA, Maine (1998-2002)",9,8.8,8.8,0.04,"  USA, Maine (1998-2002)",8,10.2,10.2,0.05,"  USA, Maine (1998-2002)",9,18.6,18.6,0.09,"  USA, Maine (1998-2002)",2,6.1,6.1,..,
North America,"  USA, Massachusetts (1998-2002)",184,1.2,0.8,..,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",1,0.1,0.1,0,"  USA, Massachusetts (1998-2002)",2,0.2,0.2,0,"  USA, Massachusetts (1998-2002)",3,0.2,0.2,0,"  USA, Massachusetts (1998-2002)",9,0.7,0.7,0,"  USA, Massachusetts (1998-2002)",12,1.1,1.1,0.01,"  USA, Massachusetts (1998-2002)",15,1.5,1.5,0.01,"  USA, Massachusetts (1998-2002)",16,2.1,2.1,0.01,"  USA, Massachusetts (1998-2002)",14,2.5,2.5,0.01,"  USA, Massachusetts (1998-2002)",33,6.7,6.7,0.03,"  USA, Massachusetts (1998-2002)",22,4.9,4.9,0.02,"  USA, Massachusetts (1998-2002)",29,7.9,7.9,0.04,"  USA, Massachusetts (1998-2002)",21,9,9,0.04,"  USA, Massachusetts (1998-2002)",7,4.4,4.4,..,
North America,"  USA, Michigan (1998-2002)",310,1.3,0.9,..,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",2,0.1,0.1,0,"  USA, Michigan (1998-2002)",3,0.2,0.2,0,"  USA, Michigan (1998-2002)",11,0.5,0.5,0,"  USA, Michigan (1998-2002)",15,0.8,0.8,0,"  USA, Michigan (1998-2002)",33,2.1,2.1,0.01,"  USA, Michigan (1998-2002)",38,3.2,3.2,0.02,"  USA, Michigan (1998-2002)",35,3.8,3.8,0.02,"  USA, Michigan (1998-2002)",35,4.6,4.6,0.02,"  USA, Michigan (1998-2002)",44,6.4,6.4,0.03,"  USA, Michigan (1998-2002)",39,7.3,7.3,0.04,"  USA, Michigan (1998-2002)",27,8.4,8.4,0.04,"  USA, Michigan (1998-2002)",28,13.3,13.3,..,
North America,"  USA, Missouri (1998-2002)",134,1,0.7,..,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",2,0.2,0.2,0,"  USA, Missouri (1998-2002)",7,0.7,0.7,0,"  USA, Missouri (1998-2002)",10,1.2,1.2,0.01,"  USA, Missouri (1998-2002)",20,2.9,2.9,0.01,"  USA, Missouri (1998-2002)",10,1.8,1.8,0.01,"  USA, Missouri (1998-2002)",19,4,4,0.02,"  USA, Missouri (1998-2002)",23,5.6,5.6,0.03,"  USA, Missouri (1998-2002)",20,6.3,6.3,0.03,"  USA, Missouri (1998-2002)",13,6.7,6.7,0.03,"  USA, Missouri (1998-2002)",10,7.3,7.3,..,
North America,"  USA, Montana (1998-2002)",20,0.9,0.6,..,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",2,1.3,1.3,0.01,"  USA, Montana (1998-2002)",1,0.8,0.8,0,"  USA, Montana (1998-2002)",3,3.1,3.1,0.02,"  USA, Montana (1998-2002)",3,3.8,3.8,0.02,"  USA, Montana (1998-2002)",4,5.7,5.7,0.03,"  USA, Montana (1998-2002)",5,9.2,9.2,0.05,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",2,8,8,..,
North America,"  USA, New Jersey (1998-2002)",266,1.3,0.9,..,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",1,0.1,0.1,0,"  USA, New Jersey (1998-2002)",9,0.5,0.5,0,"  USA, New Jersey (1998-2002)",13,0.7,0.7,0,"  USA, New Jersey (1998-2002)",12,0.8,0.8,0,"  USA, New Jersey (1998-2002)",21,1.6,1.6,0.01,"  USA, New Jersey (1998-2002)",33,3.2,3.2,0.02,"  USA, New Jersey (1998-2002)",28,3.5,3.5,0.02,"  USA, New Jersey (1998-2002)",34,5.1,5.1,0.03,"  USA, New Jersey (1998-2002)",36,6,6,0.03,"  USA, New Jersey (1998-2002)",39,8.2,8.2,0.04,"  USA, New Jersey (1998-2002)",19,6.3,6.3,0.03,"  USA, New Jersey (1998-2002)",21,10.6,10.6,..,
North America,"  USA, New Mexico (1998-2002)",33,0.7,0.5,..,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",1,0.3,0.3,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",3,0.9,0.9,0,"  USA, New Mexico (1998-2002)",3,1.1,1.1,0.01,"  USA, New Mexico (1998-2002)",3,1.4,1.4,0.01,"  USA, New Mexico (1998-2002)",1,0.6,0.6,0,"  USA, New Mexico (1998-2002)",3,2,2,0.01,"  USA, New Mexico (1998-2002)",5,4,4,0.02,"  USA, New Mexico (1998-2002)",5,5.3,5.3,0.03,"  USA, New Mexico (1998-2002)",6,10.4,10.4,0.05,"  USA, New Mexico (1998-2002)",3,7.7,7.7,..,
North America,"  USA, New York State (1998-2002)",728,1.6,1.1,..,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",1,0,0,0,"  USA, New York State (1998-2002)",3,0.1,0.1,0,"  USA, New York State (1998-2002)",5,0.1,0.1,0,"  USA, New York State (1998-2002)",16,0.4,0.4,0,"  USA, New York State (1998-2002)",34,1,1,0.01,"  USA, New York State (1998-2002)",71,2.5,2.5,0.01,"  USA, New York State (1998-2002)",64,2.9,2.9,0.01,"  USA, New York State (1998-2002)",77,4.4,4.4,0.02,"  USA, New York State (1998-2002)",100,6.7,6.7,0.03,"  USA, New York State (1998-2002)",127,9.7,9.7,0.05,"  USA, New York State (1998-2002)",97,9.4,9.4,0.05,"  USA, New York State (1998-2002)",78,12.4,12.4,0.06,"  USA, New York State (1998-2002)",55,12.4,12.4,..,
North America,"  USA, Ohio (1998-2002)",317,1.1,0.8,..,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",0,0,0,0,"  USA, Ohio (1998-2002)",1,0.1,0.1,0,"  USA, Ohio (1998-2002)",2,0.1,0.1,0,"  USA, Ohio (1998-2002)",10,0.4,0.4,0,"  USA, Ohio (1998-2002)",23,1.1,1.1,0.01,"  USA, Ohio (1998-2002)",23,1.3,1.3,0.01,"  USA, Ohio (1998-2002)",32,2.4,2.4,0.01,"  USA, Ohio (1998-2002)",42,3.9,3.9,0.02,"  USA, Ohio (1998-2002)",37,4,4,0.02,"  USA, Ohio (1998-2002)",51,6.1,6.1,0.03,"  USA, Ohio (1998-2002)",46,7.1,7.1,0.04,"  USA, Ohio (1998-2002)",23,5.8,5.8,0.03,"  USA, Ohio (1998-2002)",26,10.5,10.5,..,
