,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Texas, El Paso County: Hispanic (1960-1966)",134,24.1,34,..,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",1,2.4,2.4,0.01,"  USA, Texas, El Paso County: Hispanic (1960-1966)",2,5.1,5.1,0.03,"  USA, Texas, El Paso County: Hispanic (1960-1966)",8,17.7,17.7,0.09,"  USA, Texas, El Paso County: Hispanic (1960-1966)",14,37.1,37.1,0.19,"  USA, Texas, El Paso County: Hispanic (1960-1966)",24,98.3,98.3,0.49,"  USA, Texas, El Paso County: Hispanic (1960-1966)",24,98.3,98.3,0.49,"  USA, Texas, El Paso County: Hispanic (1960-1966)",18,97.9,97.9,0.49,"  USA, Texas, El Paso County: Hispanic (1960-1966)",18,108.4,108.4,0.54,"  USA, Texas, El Paso County: Hispanic (1960-1966)",10,92.2,92.2,0.46,"  USA, Texas, El Paso County: Hispanic (1960-1966)",7,82.5,82.5,0.41,"  USA, Texas, El Paso County: Hispanic (1960-1966)",9,116.2,116.2,0.58,"  USA, Texas, El Paso County: Hispanic (1960-1966)",5,135.5,135.5,0.68,"  USA, Texas, El Paso County: Hispanic (1960-1966)",2,98.5,98.5,0.49,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,..,
North America,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",339,51.1,61.2,..,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",1,1.9,1.9,0.01,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",3,5.7,5.7,0.03,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",6,11.4,11.4,0.06,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",24,47.5,47.5,0.24,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",43,108.1,108.1,0.54,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",43,108.1,108.1,0.54,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",34,132.1,132.1,0.66,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",38,190,190,0.95,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",25,149,149,0.74,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",43,289.1,289.1,1.45,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",26,230.3,230.3,1.15,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",14,194.7,194.7,0.97,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",14,355.2,355.2,1.78,"  USA, Texas, El Paso County: Non-Hispanic (1960-1966)",12,505.7,505.7,..,
,,15846,633.8,629.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,5,1.6,1.6,0.01,0,23,20.6,20.6,0.1,0,104,59.2,59.6,0.29,0,404,299.7,302,1.51,0,995,615,617.6,3.1,0,1742,1126.6,1131,5.65,0,1742,1126.6,1131,5.65,0,2022,1605.3,1610.8,8.05,0,1804,1722.3,1729.3,8.64,0,1641,1908.9,1916.1,9.57,0,1488,2288.3,2298.5,11.5,0,1301,2453.4,2464.5,12.32,0,1050,2859.3,2870.5,14.36,0,616,2783.3,2792,13.95,0,393,3538.9,3552.1,0,
Asia,"India, Mumbai (Bombay) (1964-1966)",620,10.9,20.4,..,"  India, Mumbai (Bombay) (1964-1966)",0,0,0,0,"India, Mumbai (Bombay) (1964-1966)",0,0,0,0,"India, Mumbai (Bombay) (1964-1966)",0,0,0,0,"India, Mumbai (Bombay) (1964-1966)",2,0.4,0.4,0,"India, Mumbai (Bombay) (1964-1966)",7,1.3,1.3,0.01,"India, Mumbai (Bombay) (1964-1966)",17,2.9,2.9,0.01,"India, Mumbai (Bombay) (1964-1966)",48,10.1,10.1,0.05,"India, Mumbai (Bombay) (1964-1966)",72,19.4,19.4,0.1,"  India, Mumbai (Bombay) (1964-1966)",79,29.4,29.4,0.15,"  India, Mumbai (Bombay) (1964-1966)",82,41.6,41.6,0.21,"India, Mumbai (Bombay) (1964-1966)",97,65.3,65.3,0.33,"India, Mumbai (Bombay) (1964-1966)",69,61.3,61.3,0.31,"India, Mumbai (Bombay) (1964-1966)",55,66.7,66.7,0.33,"India, Mumbai (Bombay) (1964-1966)",38,67.4,67.4,0.34,"India, Mumbai (Bombay) (1964-1966)",26,78.8,78.8,0.39,"India, Mumbai (Bombay) (1964-1966)",11,60.1,60.1,0.3,"India, Mumbai (Bombay) (1964-1966)",17,..,..,..,"India, Mumbai (Bombay) (1964-1966)",0,..,..,..,
Asia,  Israel: Jews (1960-1966),3250,44.4,44.9,..,  Israel: Jews (1960-1966),0,0,0,0,  Israel: Jews (1960-1966),0,0,0,0,  Israel: Jews (1960-1966),1,0.1,0.1,0,  Israel: Jews (1960-1966),4,0.6,0.6,0,  Israel: Jews (1960-1966),9,1.8,1.8,0.01,  Israel: Jews (1960-1966),26,5.5,5.5,0.03,  Israel: Jews (1960-1966),95,20,20.1,0.1,  Israel: Jews (1960-1966),228,46.9,47.2,0.24,  Israel: Jews (1960-1966),379,84.9,85.4,0.43,  Israel: Jews (1960-1966),478,113.5,114.2,0.57,  Israel: Jews (1960-1966),548,131,131.7,0.66,  Israel: Jews (1960-1966),472,141.4,142.2,0.71,  Israel: Jews (1960-1966),396,157.3,158.2,0.79,  Israel: Jews (1960-1966),244,132.3,133,0.67,  Israel: Jews (1960-1966),166,139.5,140.3,0.7,  Israel: Jews (1960-1966),185,..,..,..,  Israel: Jews (1960-1966),0,..,..,..,  Israel: Jews (1960-1966),0,..,..,..,
Asia,  Israel: Non-Jews (1960-1966),44,4.7,8,..,  Israel: Non-Jews (1960-1966),0,0,0,0,  Israel: Non-Jews (1960-1966),0,0,0,0,  Israel: Non-Jews (1960-1966),0,0,0,0,  Israel: Non-Jews (1960-1966),0,0,0,0,  Israel: Non-Jews (1960-1966),0,0,0,0,  Israel: Non-Jews (1960-1966),3,4.7,4.9,0.02,  Israel: Non-Jews (1960-1966),2,3.9,4.1,0.02,  Israel: Non-Jews (1960-1966),1,2.3,2.4,0.01,  Israel: Non-Jews (1960-1966),4,11.8,12.4,0.06,  Israel: Non-Jews (1960-1966),4,14.7,15.4,0.08,  Israel: Non-Jews (1960-1966),10,38.7,40.5,0.2,  Israel: Non-Jews (1960-1966),6,28,29.3,0.15,  Israel: Non-Jews (1960-1966),6,32.5,34.1,0.17,  Israel: Non-Jews (1960-1966),1,7.1,7.4,0.04,  Israel: Non-Jews (1960-1966),2,20.1,21,0.11,  Israel: Non-Jews (1960-1966),3,..,..,..,  Israel: Non-Jews (1960-1966),0,..,..,..,  Israel: Non-Jews (1960-1966),0,..,..,..,
Asia,"  Japan, Miyagi Prefecture (1962-1964)",290,10.8,11,..,"  Japan, Miyagi Prefecture (1962-1964)",0,0,0,0,"  Japan, Miyagi Prefecture (1962-1964)",0,0,0,0,"  Japan, Miyagi Prefecture (1962-1964)",0,0,0,0,"  Japan, Miyagi Prefecture (1962-1964)",1,0.4,0.4,0,"  Japan, Miyagi Prefecture (1962-1964)",2,0.9,0.9,0,"  Japan, Miyagi Prefecture (1962-1964)",8,3.7,3.7,0.02,"  Japan, Miyagi Prefecture (1962-1964)",23,10.5,10.6,0.05,"  Japan, Miyagi Prefecture (1962-1964)",43,21.4,21.7,0.11,"  Japan, Miyagi Prefecture (1962-1964)",49,29.6,30,0.15,"  Japan, Miyagi Prefecture (1962-1964)",53,37.9,38.4,0.19,"  Japan, Miyagi Prefecture (1962-1964)",35,27.7,28.1,0.14,"  Japan, Miyagi Prefecture (1962-1964)",23,23.4,23.7,0.12,"  Japan, Miyagi Prefecture (1962-1964)",16,18.8,19,0.1,"  Japan, Miyagi Prefecture (1962-1964)",15,22.4,22.7,0.11,"  Japan, Miyagi Prefecture (1962-1964)",8,15.9,16.1,0.08,"  Japan, Miyagi Prefecture (1962-1964)",7,22,22.3,0.11,"  Japan, Miyagi Prefecture (1962-1964)",1,6.1,6.1,0.03,"  Japan, Miyagi Prefecture (1962-1964)",2,26.7,27,..,
Asia,"  Japan, Okayama Prefecture (1966)",118,13.7,12.4,..,"  Japan, Okayama Prefecture (1966)",1,1.7,1.8,0.01,"  Japan, Okayama Prefecture (1966)",0,0,0,0,"  Japan, Okayama Prefecture (1966)",0,0,0,0,"  Japan, Okayama Prefecture (1966)",0,0,0,0,"  Japan, Okayama Prefecture (1966)",0,0,0,0,"  Japan, Okayama Prefecture (1966)",1,1.7,1.7,0.01,"  Japan, Okayama Prefecture (1966)",4,6.1,6.4,0.03,"  Japan, Okayama Prefecture (1966)",11,17.2,17.9,0.09,"  Japan, Okayama Prefecture (1966)",17,30,31.3,0.16,"  Japan, Okayama Prefecture (1966)",22,44.8,46.8,0.23,"  Japan, Okayama Prefecture (1966)",16,33.3,34.7,0.17,"  Japan, Okayama Prefecture (1966)",10,23.9,25,0.12,"  Japan, Okayama Prefecture (1966)",12,32.8,34.3,0.17,"  Japan, Okayama Prefecture (1966)",7,23.3,24.3,0.12,"  Japan, Okayama Prefecture (1966)",4,19.5,20.3,0.1,"  Japan, Okayama Prefecture (1966)",5,34.7,36.2,0.18,"  Japan, Okayama Prefecture (1966)",0,0,0,0,"  Japan, Okayama Prefecture (1966)",3,63,65.8,..,
,,4322,84.5,96.7,0,0,1,1.7,1.8,0.01,0,0,0,0,0,0,1,0.1,0.1,0,0,7,1.4,1.4,0,0,18,4,4,0.02,0,55,18.5,18.7,0.09,0,172,50.6,51.3,0.25,0,355,107.2,108.6,0.55,0,528,185.7,188.5,0.95,0,639,252.5,256.4,1.28,0,706,296,300.3,1.5,0,580,278,281.5,1.41,0,485,308.1,312.3,1.56,0,305,252.5,254.8,1.28,0,206,273.8,276.5,1.38,0,211,116.8,118.6,0.59,0,18,6.1,6.1,0.03,0,5,89.7,92.8,0,
Europe,Denmark (1958-1962),7086,61.4,44.9,..,Denmark (1958-1962),1,0.1,0.1,0,Denmark (1958-1962),0,0,0,0,Denmark (1958-1962),0,0,0,0,Denmark (1958-1962),0,0,0,0,Denmark (1958-1962),4,0.5,0.5,0,Denmark (1958-1962),26,3.7,3.7,0.02,Denmark (1958-1962),90,12.4,12.4,0.06,Denmark (1958-1962),290,37.1,37.1,0.19,Denmark (1958-1962),528,69.1,69.1,0.35,Denmark (1958-1962),851,110.5,110.5,0.55,Denmark (1958-1962),782,105.6,105.6,0.53,Denmark (1958-1962),787,118.2,118.2,0.59,Denmark (1958-1962),860,146.1,146.1,0.73,Denmark (1958-1962),817,170.4,170.4,0.85,Denmark (1958-1962),768,206.8,206.8,1.03,Denmark (1958-1962),659,260.8,260.8,1.3,Denmark (1958-1962),623,..,..,..,Denmark (1958-1962),0,..,..,..,
Europe,  Finland (1962-1965),3324,35.2,29.3,..,  Finland (1962-1965),0,0,0,0,  Finland (1962-1965),0,0,0,0,  Finland (1962-1965),0,0,0,0,  Finland (1962-1965),0,0,0,0,  Finland (1962-1965),5,0.8,0.8,0,  Finland (1962-1965),26,4.4,4.4,0.02,  Finland (1962-1965),79,13.6,13.6,0.07,  Finland (1962-1965),148,24.4,24.4,0.12,  Finland (1962-1965),288,48.8,48.8,0.24,  Finland (1962-1965),419,75.3,75.4,0.38,  Finland (1962-1965),400,67.9,67.9,0.34,  Finland (1962-1965),478,89.1,89.2,0.45,  Finland (1962-1965),437,99.3,99.4,0.5,  Finland (1962-1965),373,107.1,107.1,0.54,  Finland (1962-1965),304,124,124.1,0.62,  Finland (1962-1965),198,116.7,116.8,0.58,  Finland (1962-1965),117,141.3,141.4,0.71,  Finland (1962-1965),50,138.9,139,..,
Europe,"  Germany, East (former GDR) (1964-1966)",12638,45.5,28.6,..,"  Germany, East (former GDR) (1964-1966)",0,0,0,0,"  Germany, East (former GDR) (1964-1966)",0,0,0,0,"  Germany, East (former GDR) (1964-1966)",0,0,0,0,"  Germany, East (former GDR) (1964-1966)",0,0,0,0,"  Germany, East (former GDR) (1964-1966)",11,0.6,0.6,0,"  Germany, East (former GDR) (1964-1966)",58,2.9,2.9,0.01,"  Germany, East (former GDR) (1964-1966)",128,8,8,0.04,"  Germany, East (former GDR) (1964-1966)",406,25,25,0.13,"  Germany, East (former GDR) (1964-1966)",896,52.3,52.3,0.26,"  Germany, East (former GDR) (1964-1966)",918,77.6,77.6,0.39,"  Germany, East (former GDR) (1964-1966)",1415,72.8,72.8,0.36,"  Germany, East (former GDR) (1964-1966)",1915,89.5,89.5,0.45,"  Germany, East (former GDR) (1964-1966)",1788,89.9,89.9,0.45,"  Germany, East (former GDR) (1964-1966)",1785,104.2,104.2,0.52,"  Germany, East (former GDR) (1964-1966)",1496,113.1,113.1,0.57,"  Germany, East (former GDR) (1964-1966)",1035,115.2,115.2,0.58,"  Germany, East (former GDR) (1964-1966)",549,121,121,0.61,"  Germany, East (former GDR) (1964-1966)",238,114.8,114.8,..,
Europe,"  Hungary, County Szabolcs-Szatmar (1962-1966)",285,19.5,17.3,..,"  Hungary, County Szabolcs-Szatmar (1962-1966)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1962-1966)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1962-1966)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1962-1966)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1962-1966)",3,3.8,3.8,0.02,"  Hungary, County Szabolcs-Szatmar (1962-1966)",3,3.4,3.4,0.02,"  Hungary, County Szabolcs-Szatmar (1962-1966)",6,6.2,6.2,0.03,"  Hungary, County Szabolcs-Szatmar (1962-1966)",20,19.6,19.6,0.1,"  Hungary, County Szabolcs-Szatmar (1962-1966)",36,33.4,33.4,0.17,"  Hungary, County Szabolcs-Szatmar (1962-1966)",30,47.6,47.6,0.24,"  Hungary, County Szabolcs-Szatmar (1962-1966)",36,44.1,44.1,0.22,"  Hungary, County Szabolcs-Szatmar (1962-1966)",32,40.7,40.7,0.2,"  Hungary, County Szabolcs-Szatmar (1962-1966)",42,63.4,63.4,0.32,"  Hungary, County Szabolcs-Szatmar (1962-1966)",38,67,67,0.34,"  Hungary, County Szabolcs-Szatmar (1962-1966)",27,65.2,65.2,0.33,"  Hungary, County Szabolcs-Szatmar (1962-1966)",6,23.5,23.5,0.12,"  Hungary, County Szabolcs-Szatmar (1962-1966)",4,36.2,36.2,0.18,"  Hungary, County Szabolcs-Szatmar (1962-1966)",2,48.5,48.5,..,
Europe,"  Hungary, County Vas (1962-1966)",207,29,21.4,..,"  Hungary, County Vas (1962-1966)",0,0,0,0,"  Hungary, County Vas (1962-1966)",0,0,0,0,"  Hungary, County Vas (1962-1966)",0,0,0,0,"  Hungary, County Vas (1962-1966)",0,0,0,0,"  Hungary, County Vas (1962-1966)",0,0,0,0,"  Hungary, County Vas (1962-1966)",2,4.7,4.7,0.02,"  Hungary, County Vas (1962-1966)",6,13.7,13.7,0.07,"  Hungary, County Vas (1962-1966)",8,16.2,16.2,0.08,"  Hungary, County Vas (1962-1966)",21,39.7,39.7,0.2,"  Hungary, County Vas (1962-1966)",19,55.2,55.2,0.28,"  Hungary, County Vas (1962-1966)",29,64.4,64.4,0.32,"  Hungary, County Vas (1962-1966)",29,60.8,60.8,0.3,"  Hungary, County Vas (1962-1966)",30,72.8,72.8,0.36,"  Hungary, County Vas (1962-1966)",27,76.3,76.3,0.38,"  Hungary, County Vas (1962-1966)",21,86.3,86.3,0.43,"  Hungary, County Vas (1962-1966)",10,65.5,65.5,0.33,"  Hungary, County Vas (1962-1966)",5,59.2,59.2,0.3,"  Hungary, County Vas (1962-1966)",0,0,0,..,
Europe,"  Hungary, Miskolc (1962-1966)",120,28.8,24.3,..,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",0,0,0,0,"  Hungary, Miskolc (1962-1966)",2,5.8,5.8,0.03,"  Hungary, Miskolc (1962-1966)",7,21.6,21.6,0.11,"  Hungary, Miskolc (1962-1966)",22,68.3,68.3,0.34,"  Hungary, Miskolc (1962-1966)",12,55.3,55.3,0.28,"  Hungary, Miskolc (1962-1966)",14,50.2,50.2,0.25,"  Hungary, Miskolc (1962-1966)",18,82.4,82.4,0.41,"  Hungary, Miskolc (1962-1966)",13,73.4,73.4,0.37,"  Hungary, Miskolc (1962-1966)",12,79.7,79.7,0.4,"  Hungary, Miskolc (1962-1966)",7,66.6,66.6,0.33,"  Hungary, Miskolc (1962-1966)",5,73.5,73.5,0.37,"  Hungary, Miskolc (1962-1966)",4,116.3,116.3,0.58,"  Hungary, Miskolc (1962-1966)",4,297.4,297.4,..,
Europe,  Norway (1964-1966),3332,59.2,41,..,  Norway (1964-1966),0,0,0,0,  Norway (1964-1966),0,0,0,0,  Norway (1964-1966),0,0,0,0,  Norway (1964-1966),1,0.2,0.2,0,  Norway (1964-1966),0,0,0,0,  Norway (1964-1966),10,3.3,3.3,0.02,  Norway (1964-1966),31,10.7,10.7,0.05,  Norway (1964-1966),104,31.9,32,0.16,  Norway (1964-1966),268,71.3,71.4,0.36,  Norway (1964-1966),415,108.6,108.7,0.54,  Norway (1964-1966),377,104.8,104.9,0.52,  Norway (1964-1966),357,106.8,106.9,0.53,  Norway (1964-1966),428,139.6,139.7,0.7,  Norway (1964-1966),424,158.1,158.2,0.79,  Norway (1964-1966),351,168.8,168.9,0.84,  Norway (1964-1966),278,193.9,194,0.97,  Norway (1964-1966),152,178.6,178.7,0.89,  Norway (1964-1966),134,253.2,253.3,..,
Europe,"  Poland, Cracow City and District (1965-1966)",547,21.5,18.8,..,"  Poland, Cracow City and District (1965-1966)",0,0,0,0,"  Poland, Cracow City and District (1965-1966)",0,0,0,0,"  Poland, Cracow City and District (1965-1966)",1,0.4,0.4,0,"  Poland, Cracow City and District (1965-1966)",1,0.5,0.5,0,"  Poland, Cracow City and District (1965-1966)",0,0,0,0,"  Poland, Cracow City and District (1965-1966)",3,1.7,1.7,0.01,"  Poland, Cracow City and District (1965-1966)",17,9.3,9.3,0.05,"  Poland, Cracow City and District (1965-1966)",27,15,15,0.07,"  Poland, Cracow City and District (1965-1966)",68,40.7,40.7,0.2,"  Poland, Cracow City and District (1965-1966)",56,50.7,50.7,0.25,"  Poland, Cracow City and District (1965-1966)",76,54.3,54.3,0.27,"  Poland, Cracow City and District (1965-1966)",87,60.5,60.5,0.3,"  Poland, Cracow City and District (1965-1966)",80,62.7,62.7,0.31,"  Poland, Cracow City and District (1965-1966)",60,60,60,0.3,"  Poland, Cracow City and District (1965-1966)",71,..,..,..,"  Poland, Cracow City and District (1965-1966)",0,..,..,..,"  Poland, Cracow City and District (1965-1966)",0,..,..,..,"  Poland, Cracow City and District (1965-1966)",0,..,..,..,
Europe,"  Poland, Four Rural Areas (1965-1966)",94,16.9,15.5,..,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",0,0,0,0,"  Poland, Four Rural Areas (1965-1966)",4,11.1,11.1,0.06,"  Poland, Four Rural Areas (1965-1966)",4,11.2,11.2,0.06,"  Poland, Four Rural Areas (1965-1966)",11,31.3,31.3,0.16,"  Poland, Four Rural Areas (1965-1966)",12,50.1,50.1,0.25,"  Poland, Four Rural Areas (1965-1966)",13,44.3,44.3,0.22,"  Poland, Four Rural Areas (1965-1966)",19,62.9,62.9,0.31,"  Poland, Four Rural Areas (1965-1966)",12,45.6,45.6,0.23,"  Poland, Four Rural Areas (1965-1966)",12,57.9,57.9,0.29,"  Poland, Four Rural Areas (1965-1966)",7,..,..,..,"  Poland, Four Rural Areas (1965-1966)",0,..,..,..,"  Poland, Four Rural Areas (1965-1966)",0,..,..,..,"  Poland, Four Rural Areas (1965-1966)",0,..,..,..,
Europe,"  Poland, Katowice District (1965-1966)",685,19.8,17,..,"  Poland, Katowice District (1965-1966)",0,0,0,0,"  Poland, Katowice District (1965-1966)",0,0,0,0,"  Poland, Katowice District (1965-1966)",0,0,0,0,"  Poland, Katowice District (1965-1966)",0,0,0,0,"  Poland, Katowice District (1965-1966)",3,1.3,1.3,0.01,"  Poland, Katowice District (1965-1966)",3,1.1,1.1,0.01,"  Poland, Katowice District (1965-1966)",27,10.6,10.6,0.05,"  Poland, Katowice District (1965-1966)",38,15.1,15.2,0.08,"  Poland, Katowice District (1965-1966)",85,35.4,35.5,0.18,"  Poland, Katowice District (1965-1966)",84,52.9,53.1,0.27,"  Poland, Katowice District (1965-1966)",102,49.5,49.7,0.25,"  Poland, Katowice District (1965-1966)",115,56,56.3,0.28,"  Poland, Katowice District (1965-1966)",95,55.4,55.7,0.28,"  Poland, Katowice District (1965-1966)",58,44.3,44.5,0.22,"  Poland, Katowice District (1965-1966)",72,..,..,..,"  Poland, Katowice District (1965-1966)",0,..,..,..,"  Poland, Katowice District (1965-1966)",0,..,..,..,"  Poland, Katowice District (1965-1966)",0,..,..,..,
Europe,"  Poland, Warsaw City (1965-1966)",505,37.6,28.4,..,"  Poland, Warsaw City (1965-1966)",0,0,0,0,"  Poland, Warsaw City (1965-1966)",0,0,0,0,"  Poland, Warsaw City (1965-1966)",0,0,0,0,"  Poland, Warsaw City (1965-1966)",1,1,1,0,"  Poland, Warsaw City (1965-1966)",1,1.2,1.2,0.01,"  Poland, Warsaw City (1965-1966)",1,1,1,0,"  Poland, Warsaw City (1965-1966)",9,8.2,8.2,0.04,"  Poland, Warsaw City (1965-1966)",21,18.2,18.2,0.09,"  Poland, Warsaw City (1965-1966)",56,55.6,55.8,0.28,"  Poland, Warsaw City (1965-1966)",46,69.5,69.8,0.35,"  Poland, Warsaw City (1965-1966)",70,85,85.3,0.43,"  Poland, Warsaw City (1965-1966)",76,86.6,86.9,0.43,"  Poland, Warsaw City (1965-1966)",222,..,..,..,"  Poland, Warsaw City (1965-1966)",0,..,..,..,"  Poland, Warsaw City (1965-1966)",0,..,..,..,"  Poland, Warsaw City (1965-1966)",0,..,..,..,"  Poland, Warsaw City (1965-1966)",0,..,..,..,"  Poland, Warsaw City (1965-1966)",0,..,..,..,
Europe,"  Romania, Banat Region (1967)",239,36.1,25.9,..,"  Romania, Banat Region (1967)",0,0,0,0,"  Romania, Banat Region (1967)",0,0,0,0,"  Romania, Banat Region (1967)",0,0,0,0,"  Romania, Banat Region (1967)",1,2,2,0.01,"  Romania, Banat Region (1967)",1,2.5,2.5,0.01,"  Romania, Banat Region (1967)",0,0,0,0,"  Romania, Banat Region (1967)",9,18,18,0.09,"  Romania, Banat Region (1967)",15,27.8,27.8,0.14,"  Romania, Banat Region (1967)",36,68.4,68.4,0.34,"  Romania, Banat Region (1967)",30,69.6,69.6,0.35,"  Romania, Banat Region (1967)",25,70.8,70.8,0.35,"  Romania, Banat Region (1967)",27,59.1,59.1,0.3,"  Romania, Banat Region (1967)",33,82.1,82.1,0.41,"  Romania, Banat Region (1967)",24,72.3,72.3,0.36,"  Romania, Banat Region (1967)",23,91.3,91.3,0.46,"  Romania, Banat Region (1967)",11,79.1,79.1,0.4,"  Romania, Banat Region (1967)",2,27,27,0.14,"  Romania, Banat Region (1967)",2,71.4,71.4,..,
Europe,  Slovenia (1961-1965),1140,27,22.8,..,  Slovenia (1961-1965),0,0,0,0,  Slovenia (1961-1965),0,0,0,0,  Slovenia (1961-1965),1,0.3,0.3,0,  Slovenia (1961-1965),1,0.3,0.3,0,  Slovenia (1961-1965),2,0.6,0.6,0,  Slovenia (1961-1965),6,1.9,1.9,0.01,  Slovenia (1961-1965),20,6,6,0.03,  Slovenia (1961-1965),89,27.6,27.6,0.14,  Slovenia (1961-1965),104,40.9,40.9,0.2,  Slovenia (1961-1965),130,66.1,66.1,0.33,  Slovenia (1961-1965),162,62.5,62.5,0.31,  Slovenia (1961-1965),155,65.2,65.2,0.33,  Slovenia (1961-1965),141,67.4,67.4,0.34,  Slovenia (1961-1965),135,83.4,83.4,0.42,  Slovenia (1961-1965),91,82.1,82.1,0.41,  Slovenia (1961-1965),57,75.5,75.5,0.38,  Slovenia (1961-1965),35,94.1,94.1,0.47,  Slovenia (1961-1965),11,57.3,57.3,..,
Europe,  Sweden (1962-1965),11358,74.2,48.6,..,  Sweden (1962-1965),0,0,0,0,  Sweden (1962-1965),0,0,0,0,  Sweden (1962-1965),1,0.1,0.1,0,  Sweden (1962-1965),0,0,0,0,  Sweden (1962-1965),6,0.6,0.6,0,  Sweden (1962-1965),30,3.4,3.4,0.02,  Sweden (1962-1965),106,11.9,11.9,0.06,  Sweden (1962-1965),329,33.7,33.7,0.17,  Sweden (1962-1965),803,73.7,73.7,0.37,  Sweden (1962-1965),1245,120.4,120.4,0.6,  Sweden (1962-1965),1267,120.4,120.4,0.6,  Sweden (1962-1965),1362,138.1,138.1,0.69,  Sweden (1962-1965),1409,161.4,161.4,0.81,  Sweden (1962-1965),1414,192.8,192.8,0.96,  Sweden (1962-1965),1329,229.3,229.3,1.15,  Sweden (1962-1965),1066,259.3,259.3,1.3,  Sweden (1962-1965),609,268.1,268.1,1.34,  Sweden (1962-1965),382,316.6,316.6,..,
