,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Rhode Island (2003-2007)",4052,147.4,92.2,..,"  USA, Rhode Island (2003-2007)",0,0,0,0,"  USA, Rhode Island (2003-2007)",0,0,0,0,"  USA, Rhode Island (2003-2007)",0,0,0,0,"  USA, Rhode Island (2003-2007)",0,0,0,0,"  USA, Rhode Island (2003-2007)",0,0,0,0,"  USA, Rhode Island (2003-2007)",19,11.3,11.3,0.06,"  USA, Rhode Island (2003-2007)",46,27.1,27.1,0.14,"  USA, Rhode Island (2003-2007)",124,63.3,63.3,0.32,"  USA, Rhode Island (2003-2007)",266,124.2,124.2,0.62,"  USA, Rhode Island (2003-2007)",430,200,200,1,"  USA, Rhode Island (2003-2007)",449,235.6,235.6,1.18,"  USA, Rhode Island (2003-2007)",441,270.3,270.3,1.35,"  USA, Rhode Island (2003-2007)",465,373.3,373.3,1.87,"  USA, Rhode Island (2003-2007)",391,400.6,400.6,2,"  USA, Rhode Island (2003-2007)",402,444.7,444.7,2.22,"  USA, Rhode Island (2003-2007)",388,419.4,419.4,2.1,"  USA, Rhode Island (2003-2007)",351,437,437,2.18,"  USA, Rhode Island (2003-2007)",280,332,332,..,
North America,"  USA, South Carolina (2003-2007)",14552,132.6,86,..,"  USA, South Carolina (2003-2007)",0,0,0,0,"  USA, South Carolina (2003-2007)",0,0,0,0,"  USA, South Carolina (2003-2007)",0,0,0,0,"  USA, South Carolina (2003-2007)",1,0.1,0.1,0,"  USA, South Carolina (2003-2007)",8,1.1,1.1,0.01,"  USA, South Carolina (2003-2007)",75,10.4,10.4,0.05,"  USA, South Carolina (2003-2007)",225,31.8,31.8,0.16,"  USA, South Carolina (2003-2007)",491,65.8,65.8,0.33,"  USA, South Carolina (2003-2007)",910,112.5,112.5,0.56,"  USA, South Carolina (2003-2007)",1405,173,173,0.87,"  USA, South Carolina (2003-2007)",1712,224.2,224.2,1.12,"  USA, South Carolina (2003-2007)",1885,270.5,270.5,1.35,"  USA, South Carolina (2003-2007)",1836,331.6,331.6,1.66,"  USA, South Carolina (2003-2007)",1668,384.6,384.6,1.92,"  USA, South Carolina (2003-2007)",1439,391.2,391.2,1.96,"  USA, South Carolina (2003-2007)",1229,388.9,388.9,1.94,"  USA, South Carolina (2003-2007)",907,367.9,367.9,1.84,"  USA, South Carolina (2003-2007)",761,349,349,..,
North America,"  USA, South Dakota (2003-2007)",2586,131.9,82.1,..,"  USA, South Dakota (2003-2007)",0,0,0,0,"  USA, South Dakota (2003-2007)",0,0,0,0,"  USA, South Dakota (2003-2007)",0,0,0,0,"  USA, South Dakota (2003-2007)",0,0,0,0,"  USA, South Dakota (2003-2007)",1,0.7,0.7,0,"  USA, South Dakota (2003-2007)",8,7,7,0.03,"  USA, South Dakota (2003-2007)",27,24.9,24.9,0.12,"  USA, South Dakota (2003-2007)",65,56.4,56.4,0.28,"  USA, South Dakota (2003-2007)",158,114.1,114.1,0.57,"  USA, South Dakota (2003-2007)",221,152.5,152.5,0.76,"  USA, South Dakota (2003-2007)",257,193.3,193.3,0.97,"  USA, South Dakota (2003-2007)",275,249.7,249.7,1.25,"  USA, South Dakota (2003-2007)",286,327.6,327.6,1.64,"  USA, South Dakota (2003-2007)",274,379.5,379.5,1.9,"  USA, South Dakota (2003-2007)",267,399.6,399.6,2,"  USA, South Dakota (2003-2007)",276,439.5,439.5,2.2,"  USA, South Dakota (2003-2007)",220,415.5,415.5,2.08,"  USA, South Dakota (2003-2007)",251,398.8,398.8,..,
North America,"  USA, Tennessee (2003-2007)",19626,127.5,83.1,..,"  USA, Tennessee (2003-2007)",0,0,0,0,"  USA, Tennessee (2003-2007)",0,0,0,0,"  USA, Tennessee (2003-2007)",0,0,0,0,"  USA, Tennessee (2003-2007)",3,0.3,0.3,0,"  USA, Tennessee (2003-2007)",14,1.4,1.4,0.01,"  USA, Tennessee (2003-2007)",96,9.3,9.3,0.05,"  USA, Tennessee (2003-2007)",278,27.2,27.2,0.14,"  USA, Tennessee (2003-2007)",647,60.5,60.5,0.3,"  USA, Tennessee (2003-2007)",1323,114.2,114.2,0.57,"  USA, Tennessee (2003-2007)",1959,169,169,0.85,"  USA, Tennessee (2003-2007)",2304,215.6,215.6,1.08,"  USA, Tennessee (2003-2007)",2584,271.2,271.2,1.36,"  USA, Tennessee (2003-2007)",2430,321.9,321.9,1.61,"  USA, Tennessee (2003-2007)",2216,365.7,365.7,1.83,"  USA, Tennessee (2003-2007)",1922,374,374,1.87,"  USA, Tennessee (2003-2007)",1645,371.4,371.4,1.86,"  USA, Tennessee (2003-2007)",1255,363,363,1.81,"  USA, Tennessee (2003-2007)",950,291.2,291.2,..,
North America,"  USA, Texas (2003-2007)",61477,107,81.1,..,"  USA, Texas (2003-2007)",0,0,0,0,"  USA, Texas (2003-2007)",0,0,0,0,"  USA, Texas (2003-2007)",0,0,0,0,"  USA, Texas (2003-2007)",6,0.1,0.1,0,"  USA, Texas (2003-2007)",65,1.5,1.5,0.01,"  USA, Texas (2003-2007)",303,7.4,7.4,0.04,"  USA, Texas (2003-2007)",1065,26,26,0.13,"  USA, Texas (2003-2007)",2240,55.2,55.2,0.28,"  USA, Texas (2003-2007)",4588,108.5,108.5,0.54,"  USA, Texas (2003-2007)",6910,168.6,168.6,0.84,"  USA, Texas (2003-2007)",7503,209.2,209.2,1.05,"  USA, Texas (2003-2007)",7868,260.9,260.9,1.3,"  USA, Texas (2003-2007)",7072,311.2,311.2,1.56,"  USA, Texas (2003-2007)",6573,368.9,368.9,1.84,"  USA, Texas (2003-2007)",5504,361.5,361.5,1.81,"  USA, Texas (2003-2007)",4989,380.4,380.4,1.9,"  USA, Texas (2003-2007)",3769,375.4,375.4,1.88,"  USA, Texas (2003-2007)",3022,312.5,312.5,..,
North America,"  USA, Utah (2003-2007)",5372,85.9,75.9,..,"  USA, Utah (2003-2007)",0,0,0,0,"  USA, Utah (2003-2007)",0,0,0,0,"  USA, Utah (2003-2007)",1,0.2,0.2,0,"  USA, Utah (2003-2007)",0,0,0,0,"  USA, Utah (2003-2007)",8,1.3,1.3,0.01,"  USA, Utah (2003-2007)",30,5.8,5.8,0.03,"  USA, Utah (2003-2007)",91,21.3,21.3,0.11,"  USA, Utah (2003-2007)",196,52.3,52.3,0.26,"  USA, Utah (2003-2007)",347,91.7,91.7,0.46,"  USA, Utah (2003-2007)",550,145.2,145.2,0.73,"  USA, Utah (2003-2007)",645,191.6,191.6,0.96,"  USA, Utah (2003-2007)",612,222.1,222.1,1.11,"  USA, Utah (2003-2007)",648,307.5,307.5,1.54,"  USA, Utah (2003-2007)",612,370.1,370.1,1.85,"  USA, Utah (2003-2007)",526,374.6,374.6,1.87,"  USA, Utah (2003-2007)",446,367.2,367.2,1.84,"  USA, Utah (2003-2007)",370,391.1,391.1,1.96,"  USA, Utah (2003-2007)",290,331.8,331.8,..,
North America,"  USA, Vermont (2003-2007)",2383,151.5,92.6,..,"  USA, Vermont (2003-2007)",0,0,0,0,"  USA, Vermont (2003-2007)",0,0,0,0,"  USA, Vermont (2003-2007)",0,0,0,0,"  USA, Vermont (2003-2007)",0,0,0,0,"  USA, Vermont (2003-2007)",0,0,0,0,"  USA, Vermont (2003-2007)",6,7.5,7.5,0.04,"  USA, Vermont (2003-2007)",23,25.8,25.8,0.13,"  USA, Vermont (2003-2007)",66,62.2,62.2,0.31,"  USA, Vermont (2003-2007)",166,132.4,132.4,0.66,"  USA, Vermont (2003-2007)",296,223.1,223.1,1.12,"  USA, Vermont (2003-2007)",292,233.8,233.8,1.17,"  USA, Vermont (2003-2007)",308,288.6,288.6,1.44,"  USA, Vermont (2003-2007)",278,349.6,349.6,1.75,"  USA, Vermont (2003-2007)",224,376,376,1.88,"  USA, Vermont (2003-2007)",227,438.9,438.9,2.19,"  USA, Vermont (2003-2007)",202,428.5,428.5,2.14,"  USA, Vermont (2003-2007)",165,437.7,437.7,2.19,"  USA, Vermont (2003-2007)",130,332.6,332.6,..,
North America,"  USA, Virginia (2003-2007)",25089,130.4,87.7,..,"  USA, Virginia (2003-2007)",0,0,0,0,"  USA, Virginia (2003-2007)",0,0,0,0,"  USA, Virginia (2003-2007)",0,0,0,0,"  USA, Virginia (2003-2007)",2,0.2,0.2,0,"  USA, Virginia (2003-2007)",15,1.1,1.1,0.01,"  USA, Virginia (2003-2007)",110,8.7,8.7,0.04,"  USA, Virginia (2003-2007)",342,26.5,26.5,0.13,"  USA, Virginia (2003-2007)",887,62.7,62.7,0.31,"  USA, Virginia (2003-2007)",1887,122.7,122.7,0.61,"  USA, Virginia (2003-2007)",2845,189.7,189.7,0.95,"  USA, Virginia (2003-2007)",3043,226.6,226.6,1.13,"  USA, Virginia (2003-2007)",3368,286.1,286.1,1.43,"  USA, Virginia (2003-2007)",3022,338.9,338.9,1.69,"  USA, Virginia (2003-2007)",2486,364.4,364.4,1.82,"  USA, Virginia (2003-2007)",2257,393.1,393.1,1.97,"  USA, Virginia (2003-2007)",2042,402,402,2.01,"  USA, Virginia (2003-2007)",1577,395.5,395.5,1.98,"  USA, Virginia (2003-2007)",1206,332.7,332.7,..,
North America,"  USA, Washington State (2003-2007)",21584,136.9,91.8,..,"  USA, Washington State (2003-2007)",0,0,0,0,"  USA, Washington State (2003-2007)",0,0,0,0,"  USA, Washington State (2003-2007)",1,0.1,0.1,0,"  USA, Washington State (2003-2007)",4,0.4,0.4,0,"  USA, Washington State (2003-2007)",14,1.3,1.3,0.01,"  USA, Washington State (2003-2007)",65,6.1,6.1,0.03,"  USA, Washington State (2003-2007)",269,25.8,25.8,0.13,"  USA, Washington State (2003-2007)",650,58.6,58.6,0.29,"  USA, Washington State (2003-2007)",1340,111.5,111.5,0.56,"  USA, Washington State (2003-2007)",2344,189.9,189.9,0.95,"  USA, Washington State (2003-2007)",2616,227.4,227.4,1.14,"  USA, Washington State (2003-2007)",2912,296.5,296.5,1.48,"  USA, Washington State (2003-2007)",2676,373.5,373.5,1.87,"  USA, Washington State (2003-2007)",2177,411.8,411.8,2.06,"  USA, Washington State (2003-2007)",1926,437,437,2.19,"  USA, Washington State (2003-2007)",1841,459.2,459.2,2.3,"  USA, Washington State (2003-2007)",1520,454.8,454.8,2.27,"  USA, Washington State (2003-2007)",1229,369.9,369.9,..,
North America,"  USA, West Virginia (2003-2007)",6528,141.5,82,..,"  USA, West Virginia (2003-2007)",0,0,0,0,"  USA, West Virginia (2003-2007)",0,0,0,0,"  USA, West Virginia (2003-2007)",0,0,0,0,"  USA, West Virginia (2003-2007)",2,0.7,0.7,0,"  USA, West Virginia (2003-2007)",3,1,1,0,"  USA, West Virginia (2003-2007)",23,8.4,8.4,0.04,"  USA, West Virginia (2003-2007)",56,20,20,0.1,"  USA, West Virginia (2003-2007)",177,60.1,60.1,0.3,"  USA, West Virginia (2003-2007)",405,124.2,124.2,0.62,"  USA, West Virginia (2003-2007)",568,160.2,160.2,0.8,"  USA, West Virginia (2003-2007)",705,202.3,202.3,1.01,"  USA, West Virginia (2003-2007)",828,264.2,264.2,1.32,"  USA, West Virginia (2003-2007)",810,332.1,332.1,1.66,"  USA, West Virginia (2003-2007)",710,343,343,1.72,"  USA, West Virginia (2003-2007)",681,372.4,372.4,1.86,"  USA, West Virginia (2003-2007)",706,419.7,419.7,2.1,"  USA, West Virginia (2003-2007)",494,380.1,380.1,1.9,"  USA, West Virginia (2003-2007)",360,297.9,297.9,..,
North America,"  USA, Wisconsin (2003-2007)",19046,136.4,87.5,..,"  USA, Wisconsin (2003-2007)",0,0,0,0,"  USA, Wisconsin (2003-2007)",0,0,0,0,"  USA, Wisconsin (2003-2007)",0,0,0,0,"  USA, Wisconsin (2003-2007)",0,0,0,0,"  USA, Wisconsin (2003-2007)",8,0.8,0.8,0,"  USA, Wisconsin (2003-2007)",66,8.1,8.1,0.04,"  USA, Wisconsin (2003-2007)",215,25.7,25.7,0.13,"  USA, Wisconsin (2003-2007)",546,57.8,57.8,0.29,"  USA, Wisconsin (2003-2007)",1213,111.9,111.9,0.56,"  USA, Wisconsin (2003-2007)",1968,179.9,179.9,0.9,"  USA, Wisconsin (2003-2007)",2153,220,220,1.1,"  USA, Wisconsin (2003-2007)",2218,271.8,271.8,1.36,"  USA, Wisconsin (2003-2007)",2072,331.7,331.7,1.66,"  USA, Wisconsin (2003-2007)",2082,413,413,2.06,"  USA, Wisconsin (2003-2007)",1860,416.7,416.7,2.08,"  USA, Wisconsin (2003-2007)",1879,450.2,450.2,2.25,"  USA, Wisconsin (2003-2007)",1467,423.2,423.2,2.12,"  USA, Wisconsin (2003-2007)",1299,348.7,348.7,..,
North America,"  USA, Wyoming (2003-2007)",1576,125.4,82.5,..,"  USA, Wyoming (2003-2007)",0,0,0,0,"  USA, Wyoming (2003-2007)",0,0,0,0,"  USA, Wyoming (2003-2007)",0,0,0,0,"  USA, Wyoming (2003-2007)",0,0,0,0,"  USA, Wyoming (2003-2007)",0,0,0,0,"  USA, Wyoming (2003-2007)",8,10.2,10.2,0.05,"  USA, Wyoming (2003-2007)",18,24.6,24.6,0.12,"  USA, Wyoming (2003-2007)",33,44.1,44.1,0.22,"  USA, Wyoming (2003-2007)",85,94.3,94.3,0.47,"  USA, Wyoming (2003-2007)",178,172.7,172.7,0.86,"  USA, Wyoming (2003-2007)",189,195.1,195.1,0.98,"  USA, Wyoming (2003-2007)",195,248.6,248.6,1.24,"  USA, Wyoming (2003-2007)",197,336.8,336.8,1.68,"  USA, Wyoming (2003-2007)",182,400.9,400.9,2,"  USA, Wyoming (2003-2007)",173,443.8,443.8,2.22,"  USA, Wyoming (2003-2007)",130,390.5,390.5,1.95,"  USA, Wyoming (2003-2007)",117,446.8,446.8,2.23,"  USA, Wyoming (2003-2007)",71,270.8,270.8,..,
,,1008703,6033.7,3940.3,0,0,4,0.3,0.3,0,0,1,0.1,0.1,0,0,10,0.8,0.8,0,0,95,6.8,6.8,0,0,728,53.9,53.9,0.31,0,4125,381,381,1.88,0,13368,1197.7,1197.7,6,0,32330,2738.5,2738.5,13.68,0,69258,5315.5,5315.5,26.56,0,105177,8172.4,8172.5,40.87,0,115187,9910.2,9910.2,49.6,0,124084,12304.4,12304.7,61.52,0,117795,15336.4,15336.8,76.72,0,107085,17727.8,17728.2,88.62,0,96581,18266.9,18267.3,91.35,0,91964,19078.9,19079.2,95.41,0,71798,18494.2,18494.4,92.47,0,59089,15524,15524.3,0,
Asia,Bahrain: Bahraini (2003-2007),460,40.5,56,..,Bahrain: Bahraini (2003-2007),0,0,0,0,Bahrain: Bahraini (2003-2007),0,0,0,0,Bahrain: Bahraini (2003-2007),0,0,0,0,Bahrain: Bahraini (2003-2007),0,0,0,0,Bahrain: Bahraini (2003-2007),1,1,1,0,Bahrain: Bahraini (2003-2007),11,12.5,12.5,0.06,Bahrain: Bahraini (2003-2007),21,25.2,25.2,0.13,Bahrain: Bahraini (2003-2007),46,54.4,54.4,0.27,Bahrain: Bahraini (2003-2007),68,90.8,90.8,0.45,Bahrain: Bahraini (2003-2007),81,147,147,0.74,Bahrain: Bahraini (2003-2007),64,182,182,0.91,Bahrain: Bahraini (2003-2007),45,172.3,172.3,0.86,Bahrain: Bahraini (2003-2007),45,195.1,195.1,0.98,Bahrain: Bahraini (2003-2007),39,220.3,220.3,1.1,Bahrain: Bahraini (2003-2007),16,123.7,123.7,0.62,Bahrain: Bahraini (2003-2007),15,..,..,..,Bahrain: Bahraini (2003-2007),3,..,..,..,Bahrain: Bahraini (2003-2007),5,..,..,..,
Asia,"  China, Beijing (2003-2007)",10135,57.6,35.5,..,"  China, Beijing (2003-2007)",0,0,0,0,"  China, Beijing (2003-2007)",0,0,0,0,"  China, Beijing (2003-2007)",1,0.2,0.2,0,"  China, Beijing (2003-2007)",1,0.1,0.1,0,"  China, Beijing (2003-2007)",14,0.8,0.8,0,"  China, Beijing (2003-2007)",67,5.3,5.3,0.03,"  China, Beijing (2003-2007)",235,18.4,18.4,0.09,"  China, Beijing (2003-2007)",522,37.5,37.5,0.19,"  China, Beijing (2003-2007)",1176,66.1,66.1,0.33,"  China, Beijing (2003-2007)",1760,99.1,99.1,0.5,"  China, Beijing (2003-2007)",1546,99.9,99.9,0.5,"  China, Beijing (2003-2007)",1058,109.3,109.3,0.55,"  China, Beijing (2003-2007)",916,116.7,116.7,0.58,"  China, Beijing (2003-2007)",1096,116.5,116.5,0.58,"  China, Beijing (2003-2007)",887,115.5,115.5,0.58,"  China, Beijing (2003-2007)",534,114.5,114.5,0.57,"  China, Beijing (2003-2007)",216,88,88,0.44,"  China, Beijing (2003-2007)",106,66.2,66.2,..,
Asia,"  China, Cixian (2003-2007)",186,12.4,13.2,..,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",1,0.8,0.8,0,"  China, Cixian (2003-2007)",5,3.4,3.4,0.02,"  China, Cixian (2003-2007)",17,14.6,14.6,0.07,"  China, Cixian (2003-2007)",29,30.5,30.5,0.15,"  China, Cixian (2003-2007)",32,31.5,31.5,0.16,"  China, Cixian (2003-2007)",30,39.4,39.4,0.2,"  China, Cixian (2003-2007)",33,68.1,68.1,0.34,"  China, Cixian (2003-2007)",13,34.4,34.4,0.17,"  China, Cixian (2003-2007)",12,34.5,34.5,0.17,"  China, Cixian (2003-2007)",7,25,25,0.12,"  China, Cixian (2003-2007)",4,23.1,23.1,0.12,"  China, Cixian (2003-2007)",0,0,0,0,"  China, Cixian (2003-2007)",3,91.7,91.7,..,
Asia,"  China, Haining County (2003-2007)",335,20.6,14.8,..,"  China, Haining County (2003-2007)",0,0,0,0,"  China, Haining County (2003-2007)",0,0,0,0,"  China, Haining County (2003-2007)",0,0,0,0,"  China, Haining County (2003-2007)",0,0,0,0,"  China, Haining County (2003-2007)",1,1,1,0.01,"  China, Haining County (2003-2007)",5,3.9,3.9,0.02,"  China, Haining County (2003-2007)",7,4.7,4.7,0.02,"  China, Haining County (2003-2007)",36,22,22,0.11,"  China, Haining County (2003-2007)",55,38.3,38.3,0.19,"  China, Haining County (2003-2007)",64,47.7,47.7,0.24,"  China, Haining County (2003-2007)",48,41.6,41.6,0.21,"  China, Haining County (2003-2007)",39,50.1,50.1,0.25,"  China, Haining County (2003-2007)",21,33.9,33.9,0.17,"  China, Haining County (2003-2007)",18,31,31,0.15,"  China, Haining County (2003-2007)",16,30,30,0.15,"  China, Haining County (2003-2007)",12,30,30,0.15,"  China, Haining County (2003-2007)",9,40.6,40.6,0.2,"  China, Haining County (2003-2007)",4,33.7,33.7,..,
Asia,"  China, Harbin City, Nangang District (2003-2007)",1034,42.1,31.5,..,"  China, Harbin City, Nangang District (2003-2007)",0,0,0,0,"  China, Harbin City, Nangang District (2003-2007)",0,0,0,0,"  China, Harbin City, Nangang District (2003-2007)",0,0,0,0,"  China, Harbin City, Nangang District (2003-2007)",0,0,0,0,"  China, Harbin City, Nangang District (2003-2007)",2,0.5,0.5,0,"  China, Harbin City, Nangang District (2003-2007)",10,5.6,5.6,0.03,"  China, Harbin City, Nangang District (2003-2007)",34,16.1,16.1,0.08,"  China, Harbin City, Nangang District (2003-2007)",76,35.7,35.7,0.18,"  China, Harbin City, Nangang District (2003-2007)",161,69.8,69.8,0.35,"  China, Harbin City, Nangang District (2003-2007)",186,86.9,86.9,0.43,"  China, Harbin City, Nangang District (2003-2007)",151,85.6,85.6,0.43,"  China, Harbin City, Nangang District (2003-2007)",114,104.4,104.4,0.52,"  China, Harbin City, Nangang District (2003-2007)",88,95.7,95.7,0.48,"  China, Harbin City, Nangang District (2003-2007)",81,84.6,84.6,0.42,"  China, Harbin City, Nangang District (2003-2007)",80,111,111,0.56,"  China, Harbin City, Nangang District (2003-2007)",30,77.2,77.2,0.39,"  China, Harbin City, Nangang District (2003-2007)",16,93.9,93.9,0.47,"  China, Harbin City, Nangang District (2003-2007)",5,48.2,48.2,..,
Asia,"  China, Hong Kong (2003-2007)",11927,67.2,45.2,..,"  China, Hong Kong (2003-2007)",0,0,0,0,"  China, Hong Kong (2003-2007)",0,0,0,0,"  China, Hong Kong (2003-2007)",0,0,0,0,"  China, Hong Kong (2003-2007)",3,0.3,0.3,0,"  China, Hong Kong (2003-2007)",12,1,1,0,"  China, Hong Kong (2003-2007)",81,6,6,0.03,"  China, Hong Kong (2003-2007)",320,20.2,20.2,0.1,"  China, Hong Kong (2003-2007)",807,47.6,47.6,0.24,"  China, Hong Kong (2003-2007)",1724,94.4,94.4,0.47,"  China, Hong Kong (2003-2007)",2239,138.1,138.1,0.69,"  China, Hong Kong (2003-2007)",1699,132.5,132.5,0.66,"  China, Hong Kong (2003-2007)",1329,142,142.1,0.71,"  China, Hong Kong (2003-2007)",774,135.3,135.4,0.68,"  China, Hong Kong (2003-2007)",701,118.3,118.3,0.59,"  China, Hong Kong (2003-2007)",717,124.2,124.3,0.62,"  China, Hong Kong (2003-2007)",602,129.7,129.8,0.65,"  China, Hong Kong (2003-2007)",482,148.2,148.3,0.74,"  China, Hong Kong (2003-2007)",433,150,150.1,..,
Asia,"  China, Jiashan (2003-2007)",337,35.3,22.4,..,"  China, Jiashan (2003-2007)",0,0,0,0,"  China, Jiashan (2003-2007)",0,0,0,0,"  China, Jiashan (2003-2007)",0,0,0,0,"  China, Jiashan (2003-2007)",0,0,0,0,"  China, Jiashan (2003-2007)",0,0,0,0,"  China, Jiashan (2003-2007)",1,2.1,2.1,0.01,"  China, Jiashan (2003-2007)",9,12.6,12.6,0.06,"  China, Jiashan (2003-2007)",30,28.5,28.5,0.14,"  China, Jiashan (2003-2007)",56,55.4,55.4,0.28,"  China, Jiashan (2003-2007)",65,90.3,90.3,0.45,"  China, Jiashan (2003-2007)",56,67.1,67.1,0.34,"  China, Jiashan (2003-2007)",39,58,58,0.29,"  China, Jiashan (2003-2007)",25,56.3,56.3,0.28,"  China, Jiashan (2003-2007)",18,49.3,49.3,0.25,"  China, Jiashan (2003-2007)",18,48.4,48.4,0.24,"  China, Jiashan (2003-2007)",10,37.1,37.1,0.19,"  China, Jiashan (2003-2007)",9,53.2,53.2,0.27,"  China, Jiashan (2003-2007)",1,10.6,10.6,..,
Asia,"  China, Jiaxing City (2005-2007)",311,41.5,27.6,..,"  China, Jiaxing City (2005-2007)",0,0,0,0,"  China, Jiaxing City (2005-2007)",0,0,0,0,"  China, Jiaxing City (2005-2007)",0,0,0,0,"  China, Jiaxing City (2005-2007)",0,0,0,0,"  China, Jiaxing City (2005-2007)",0,0,0,0,"  China, Jiaxing City (2005-2007)",1,2.2,2.2,0.01,"  China, Jiaxing City (2005-2007)",6,11,11,0.06,"  China, Jiaxing City (2005-2007)",28,37.2,37.2,0.19,"  China, Jiaxing City (2005-2007)",39,49,49,0.24,"  China, Jiaxing City (2005-2007)",49,83.7,83.7,0.42,"  China, Jiaxing City (2005-2007)",45,72.4,72.4,0.36,"  China, Jiaxing City (2005-2007)",40,83.7,83.7,0.42,"  China, Jiaxing City (2005-2007)",38,110.9,110.9,0.55,"  China, Jiaxing City (2005-2007)",25,87.5,87.5,0.44,"  China, Jiaxing City (2005-2007)",17,62.3,62.3,0.31,"  China, Jiaxing City (2005-2007)",14,76.5,76.5,0.38,"  China, Jiaxing City (2005-2007)",4,35.3,35.3,0.18,"  China, Jiaxing City (2005-2007)",5,75.5,75.5,..,
Asia,"  China, Macao (2003-2007)",613,49.6,38.9,..,"  China, Macao (2003-2007)",0,0,0,0,"  China, Macao (2003-2007)",0,0,0,0,"  China, Macao (2003-2007)",0,0,0,0,"  China, Macao (2003-2007)",0,0,0,0,"  China, Macao (2003-2007)",1,1,1,0,"  China, Macao (2003-2007)",6,6.7,6.7,0.03,"  China, Macao (2003-2007)",20,18.8,18.8,0.09,"  China, Macao (2003-2007)",44,37.6,37.6,0.19,"  China, Macao (2003-2007)",97,74,74,0.37,"  China, Macao (2003-2007)",107,91.2,91.2,0.46,"  China, Macao (2003-2007)",97,116.4,116.4,0.58,"  China, Macao (2003-2007)",58,108.5,108.5,0.54,"  China, Macao (2003-2007)",40,128.9,128.9,0.64,"  China, Macao (2003-2007)",31,128.5,128.5,0.64,"  China, Macao (2003-2007)",35,133.7,133.7,0.67,"  China, Macao (2003-2007)",30,..,..,..,"  China, Macao (2003-2007)",31,..,..,..,"  China, Macao (2003-2007)",16,..,..,..,
Asia,"  China, Qidong County (2003-2007)",646,22.5,15.3,..,"  China, Qidong County (2003-2007)",0,0,0,0,"  China, Qidong County (2003-2007)",0,0,0,0,"  China, Qidong County (2003-2007)",0,0,0,0,"  China, Qidong County (2003-2007)",0,0,0,0,"  China, Qidong County (2003-2007)",1,0.7,0.7,0,"  China, Qidong County (2003-2007)",4,2.2,2.2,0.01,"  China, Qidong County (2003-2007)",10,3.9,3.9,0.02,"  China, Qidong County (2003-2007)",31,10.6,10.6,0.05,"  China, Qidong County (2003-2007)",77,28.6,28.6,0.14,"  China, Qidong County (2003-2007)",135,51.6,51.6,0.26,"  China, Qidong County (2003-2007)",115,57.3,57.3,0.29,"  China, Qidong County (2003-2007)",88,64.3,64.3,0.32,"  China, Qidong County (2003-2007)",54,39,39,0.2,"  China, Qidong County (2003-2007)",50,39.7,39.7,0.2,"  China, Qidong County (2003-2007)",33,32.3,32.3,0.16,"  China, Qidong County (2003-2007)",26,34.4,34.4,0.17,"  China, Qidong County (2003-2007)",14,27.2,27.2,0.14,"  China, Qidong County (2003-2007)",8,21.9,21.9,..,
