,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,Canada (1988-1992),510,0.7,0.6,..,Canada (1988-1992),0,0,0,0,Canada (1988-1992),0,0,0,0,Canada (1988-1992),0,0,0,0,Canada (1988-1992),0,0,0,0,Canada (1988-1992),2,0,0,0,Canada (1988-1992),2,0,0,0,  Canada (1988-1992),6,0.1,0.1,0,Canada (1988-1992),7,0.1,0.1,0,Canada (1988-1992),14,0.3,0.3,0,Canada (1988-1992),18,0.4,0.4,0,Canada (1988-1992),28,0.9,0.9,0,Canada (1988-1992),47,1.5,1.5,0.01,Canada (1988-1992),73,2.6,2.6,0.01,Canada (1988-1992),80,3.3,3.3,0.02,Canada (1988-1992),74,4.2,4.2,0.02,  Canada (1988-1992),72,5.8,5.8,0.03,Canada (1988-1992),52,7.6,7.6,0.04,Canada (1988-1992),34,8.1,8.1,..,
North America,"  USA, California, Los Angeles: Black (1988-1992)",12,0.5,0.5,..,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",1,0.5,0.5,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Black (1988-1992)",1,0.9,0.9,0,"  USA, California, Los Angeles: Black (1988-1992)",1,1.1,1.1,0.01,"  USA, California, Los Angeles: Black (1988-1992)",2,2.7,2.7,0.01,"  USA, California, Los Angeles: Black (1988-1992)",1,1.6,1.6,0.01,"  USA, California, Los Angeles: Black (1988-1992)",2,4.7,4.7,0.02,"  USA, California, Los Angeles: Black (1988-1992)",2,6.9,6.9,0.03,"  USA, California, Los Angeles: Black (1988-1992)",1,6.8,6.8,0.03,"  USA, California, Los Angeles: Black (1988-1992)",1,11.1,11.1,..,
North America,"  USA, California, Los Angeles: Chinese (1988-1992)",1,0.2,0.2,..,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",1,3.8,3.8,0.02,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Chinese (1988-1992)",0,0,0,..,
North America,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,..,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Filipino (1988-1992)",0,0,0,..,
North America,"  USA, California, Los Angeles: Hispanic White (1988-1992)",13,0.2,0.3,..,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,0.2,0.2,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,0.3,0.3,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",2,0.9,0.9,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,0.6,0.6,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",2,1.4,1.4,0.01,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,1,1,0,"  USA, California, Los Angeles: Hispanic White (1988-1992)",2,3.3,3.3,0.02,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,2.4,2.4,0.01,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,4.2,4.2,0.02,"  USA, California, Los Angeles: Hispanic White (1988-1992)",1,5.9,5.9,..,
North America,"  USA, California, Los Angeles: Japanese (1988-1992)",3,1,0.6,..,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",2,17.4,17.4,0.09,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Japanese (1988-1992)",1,43.1,43.1,0.22,"  USA, California, Los Angeles: Japanese (1988-1992)",0,0,0,..,
North America,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,..,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Korean (1988-1992)",0,0,0,..,
North America,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",131,1.5,0.9,..,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",2,0.2,0.2,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",5,0.7,0.7,0,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",6,1,1,0.01,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",7,1.5,1.5,0.01,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",10,2.3,2.3,0.01,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",15,3.4,3.4,0.02,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",27,6.6,6.6,0.03,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",20,6.4,6.4,0.03,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",20,8.9,8.9,0.04,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",12,9.6,9.6,0.05,"  USA, California, Los Angeles: Non-Hispanic White (1988-1992)",7,8.5,8.5,..,
North America,"  USA, California, San Francisco: Black (1988-1992)",13,1.2,1.2,..,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",1,1.1,1.1,0.01,"  USA, California, San Francisco: Black (1988-1992)",1,1.3,1.3,0.01,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",4,11.2,11.2,0.06,"  USA, California, San Francisco: Black (1988-1992)",1,3.1,3.1,0.02,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",4,18.4,18.4,0.09,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Black (1988-1992)",2,27.9,27.9,0.14,"  USA, California, San Francisco: Black (1988-1992)",0,0,0,..,
North America,"  USA, California, San Francisco: Chinese (1988-1992)",3,0.5,0.3,..,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",1,1.6,1.6,0.01,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",2,10.7,10.7,0.05,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Chinese (1988-1992)",0,0,0,..,
North America,"  USA, California, San Francisco: Filipino (1988-1992)",2,0.5,0.5,..,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",1,10.1,10.1,0.05,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Filipino (1988-1992)",1,43.4,43.4,..,
North America,"  USA, California, San Francisco: Hispanic White (1988-1992)",7,0.5,0.8,..,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",1,1.8,1.8,0.01,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",1,3.2,3.2,0.02,"  USA, California, San Francisco: Hispanic White (1988-1992)",2,8.7,8.7,0.04,"  USA, California, San Francisco: Hispanic White (1988-1992)",1,6.8,6.8,0.03,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Hispanic White (1988-1992)",2,32.5,32.5,0.16,"  USA, California, San Francisco: Hispanic White (1988-1992)",0,0,0,..,
North America,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,..,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Japanese (1988-1992)",0,0,0,..,
North America,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",65,1.2,0.9,..,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",2,0.4,0.4,0,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",5,1.3,1.3,0.01,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",4,1.4,1.4,0.01,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",6,2.4,2.4,0.01,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",11,4.6,4.6,0.02,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",13,5.9,5.9,0.03,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",11,6.4,6.4,0.03,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",4,3.3,3.3,0.02,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",8,11.3,11.3,0.06,"  USA, California, San Francisco: Non-Hispanic White (1988-1992)",1,2.1,2.1,..,
North America,"  USA, Central California: Hispanic (1988-1992)",6,0.3,0.6,..,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",1,0.7,0.7,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",1,2.7,2.7,0.01,"  USA, Central California: Hispanic (1988-1992)",3,10.6,10.6,0.05,"  USA, Central California: Hispanic (1988-1992)",1,6,6,0.03,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,0,"  USA, Central California: Hispanic (1988-1992)",0,0,0,..,
North America,"  USA, Central California: Non-Hispanic White (1988-1992)",18,0.5,0.4,..,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, Central California: Non-Hispanic White (1988-1992)",1,0.5,0.5,0,"  USA, Central California: Non-Hispanic White (1988-1992)",2,1.2,1.2,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",3,2,2,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",2,1.3,1.3,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",3,2.1,2.1,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",2,1.7,1.7,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",4,5,5,0.02,"  USA, Central California: Non-Hispanic White (1988-1992)",1,2.2,2.2,0.01,"  USA, Central California: Non-Hispanic White (1988-1992)",0,0,0,..,
North America,"  USA, Central Louisiana: Black (1988-1992)",2,1,1.1,..,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",1,7.6,7.6,0.04,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",1,22.8,22.8,0.11,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,0,"  USA, Central Louisiana: Black (1988-1992)",0,0,0,..,
North America,"  USA, Central Louisiana: White (1988-1992)",4,0.7,0.7,..,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",1,3.8,3.8,0.02,"  USA, Central Louisiana: White (1988-1992)",1,4,4,0.02,"  USA, Central Louisiana: White (1988-1992)",1,4.3,4.3,0.02,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",0,0,0,0,"  USA, Central Louisiana: White (1988-1992)",1,27.4,27.4,..,
North America,"  USA, Connecticut: Black (1988-1992)",6,0.9,1.3,..,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",2,9.5,9.5,0.05,"  USA, Connecticut: Black (1988-1992)",1,5.5,5.5,0.03,"  USA, Connecticut: Black (1988-1992)",1,7.3,7.3,0.04,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",0,0,0,0,"  USA, Connecticut: Black (1988-1992)",1,36.1,36.1,0.18,"  USA, Connecticut: Black (1988-1992)",1,60.4,60.4,..,
North America,"  USA, Connecticut: White (1988-1992)",89,1.2,0.8,..,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",0,0,0,0,"  USA, Connecticut: White (1988-1992)",2,0.4,0.4,0,"  USA, Connecticut: White (1988-1992)",5,1.4,1.4,0.01,"  USA, Connecticut: White (1988-1992)",7,2.1,2.1,0.01,"  USA, Connecticut: White (1988-1992)",9,2.7,2.7,0.01,"  USA, Connecticut: White (1988-1992)",18,6.1,6.1,0.03,"  USA, Connecticut: White (1988-1992)",17,7.2,7.2,0.04,"  USA, Connecticut: White (1988-1992)",18,10.9,10.9,0.05,"  USA, Connecticut: White (1988-1992)",9,10,10,0.05,"  USA, Connecticut: White (1988-1992)",4,6.9,6.9,..,
