,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"Canada, Alberta (1963-1966)",2,0.1,0.1,..,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",1,0.7,0.7,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",1,1.4,1.4,0.01,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,0,"Canada, Alberta (1963-1966)",0,0,0,..,
North America,"  Canada, Manitoba (1963-1966)",15,0.8,0.7,..,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",1,0.9,0.9,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",1,0.9,0.9,0,"  Canada, Manitoba (1963-1966)",3,2.7,2.7,0.01,"  Canada, Manitoba (1963-1966)",3,2.9,2.9,0.01,"  Canada, Manitoba (1963-1966)",1,1.2,1.2,0.01,"  Canada, Manitoba (1963-1966)",1,1.4,1.4,0.01,"  Canada, Manitoba (1963-1966)",3,5.4,5.4,0.03,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",0,0,0,0,"  Canada, Manitoba (1963-1966)",2,9.6,9.6,0.05,"  Canada, Manitoba (1963-1966)",0,0,0,..,
North America,"  Canada, New Brunswick (1965-1966)",0,0,0,..,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,0,"  Canada, New Brunswick (1965-1966)",0,0,0,..,
North America,"  Canada, Newfoundland (1963-1966)",0,0,0,..,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,0,"  Canada, Newfoundland (1963-1966)",0,0,0,..,
North America,"  Canada, Quebec (1963-1966)",49,0.4,0.5,..,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",0,0,0,0,"  Canada, Quebec (1963-1966)",3,0.4,0.4,0,"  Canada, Quebec (1963-1966)",1,0.1,0.1,0,"  Canada, Quebec (1963-1966)",2,0.3,0.3,0,"  Canada, Quebec (1963-1966)",3,0.5,0.5,0,"  Canada, Quebec (1963-1966)",11,2.1,2.2,0.01,"  Canada, Quebec (1963-1966)",6,1.4,1.5,0.01,"  Canada, Quebec (1963-1966)",4,1.2,1.3,0.01,"  Canada, Quebec (1963-1966)",8,3.3,3.4,0.02,"  Canada, Quebec (1963-1966)",3,1.7,1.7,0.01,"  Canada, Quebec (1963-1966)",4,3.5,3.6,0.02,"  Canada, Quebec (1963-1966)",2,3.4,3.4,0.02,"  Canada, Quebec (1963-1966)",1,3.2,3.3,..,
North America,"  Canada, Saskatchewan (1963-1966)",8,0.4,0.4,..,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",1,0.9,0.9,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",2,2,2,0.01,"  Canada, Saskatchewan (1963-1966)",1,1.2,1.2,0.01,"  Canada, Saskatchewan (1963-1966)",1,1.4,1.4,0.01,"  Canada, Saskatchewan (1963-1966)",2,3.5,3.5,0.02,"  Canada, Saskatchewan (1963-1966)",1,1.9,1.9,0.01,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,0,"  Canada, Saskatchewan (1963-1966)",0,0,0,..,
North America,"  USA, California, Alameda County: Black (1960-1964)",1,0.3,0.5,..,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,0,"  USA, California, Alameda County: Black (1960-1964)",1,94.8,94.8,0.47,"  USA, California, Alameda County: Black (1960-1964)",0,0,0,..,
North America,"  USA, California, Alameda County: White (1960-1964)",8,0.4,0.4,..,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",1,0.8,0.8,0,"  USA, California, Alameda County: White (1960-1964)",1,0.9,0.9,0,"  USA, California, Alameda County: White (1960-1964)",1,1.1,1.1,0.01,"  USA, California, Alameda County: White (1960-1964)",2,2.6,2.6,0.01,"  USA, California, Alameda County: White (1960-1964)",1,1.6,1.6,0.01,"  USA, California, Alameda County: White (1960-1964)",1,2.2,2.2,0.01,"  USA, California, Alameda County: White (1960-1964)",0,0,0,0,"  USA, California, Alameda County: White (1960-1964)",1,6,6,0.03,"  USA, California, Alameda County: White (1960-1964)",0,0,0,..,
North America,"  USA, Connecticut (1963-1965)",23,0.6,0.5,..,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",1,0.4,0.4,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",2,0.7,0.7,0,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",4,2,2,0.01,"  USA, Connecticut (1963-1965)",2,1.3,1.3,0.01,"  USA, Connecticut (1963-1965)",6,4.6,4.6,0.02,"  USA, Connecticut (1963-1965)",4,4,4,0.02,"  USA, Connecticut (1963-1965)",3,4.8,4.8,0.02,"  USA, Connecticut (1963-1965)",0,0,0,0,"  USA, Connecticut (1963-1965)",1,5.4,5.4,..,
North America,"  USA, Nevada (1959-1966)",9,0.6,0.6,..,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",1,1,1,0.01,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",1,0.9,0.9,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",1,1.1,1.1,0.01,"  USA, Nevada (1959-1966)",3,3.9,3.9,0.02,"  USA, Nevada (1959-1966)",2,3.5,3.5,0.02,"  USA, Nevada (1959-1966)",1,2.3,2.3,0.01,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,0,"  USA, Nevada (1959-1966)",0,0,0,..,
North America,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,..,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,0,"  USA, Texas, El Paso County: Hispanic (1960-1966)",0,0,0,..,
