,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, California, Los Angeles: Other White (1978-1982)",13116,121.2,77.3,..,"  USA, California, Los Angeles: Other White (1978-1982)",2,0.4,0.4,0,"  USA, California, Los Angeles: Other White (1978-1982)",0,0,0,0,"  USA, California, Los Angeles: Other White (1978-1982)",0,0,0,0,"  USA, California, Los Angeles: Other White (1978-1982)",1,0.1,0.1,0,"  USA, California, Los Angeles: Other White (1978-1982)",7,0.8,0.8,0,"  USA, California, Los Angeles: Other White (1978-1982)",63,6.9,6.9,0.03,"  USA, California, Los Angeles: Other White (1978-1982)",235,27.4,27.4,0.14,"  USA, California, Los Angeles: Other White (1978-1982)",449,64.2,64.2,0.32,"  USA, California, Los Angeles: Other White (1978-1982)",663,113.2,113.2,0.57,"  USA, California, Los Angeles: Other White (1978-1982)",1028,182.6,182.6,0.91,"  USA, California, Los Angeles: Other White (1978-1982)",1375,208,208,1.04,"  USA, California, Los Angeles: Other White (1978-1982)",1705,235.6,235.6,1.18,"  USA, California, Los Angeles: Other White (1978-1982)",1671,274,274,1.37,"  USA, California, Los Angeles: Other White (1978-1982)",1679,311.4,311.4,1.56,"  USA, California, Los Angeles: Other White (1978-1982)",1402,312.6,312.6,1.56,"  USA, California, Los Angeles: Other White (1978-1982)",1223,..,..,..,"  USA, California, Los Angeles: Other White (1978-1982)",866,..,..,..,"  USA, California, Los Angeles: Other White (1978-1982)",747,..,..,..,
North America,"  USA, California, San Francisco: Black (1978-1982)",711,69.2,66.4,..,"  USA, California, San Francisco: Black (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Black (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Black (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Black (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Black (1978-1982)",4,3.8,3.8,0.02,"  USA, California, San Francisco: Black (1978-1982)",13,12.8,12.8,0.06,"  USA, California, San Francisco: Black (1978-1982)",32,36.1,36.1,0.18,"  USA, California, San Francisco: Black (1978-1982)",53,78.1,78.1,0.39,"  USA, California, San Francisco: Black (1978-1982)",56,105.8,105.8,0.53,"  USA, California, San Francisco: Black (1978-1982)",68,145.7,145.7,0.73,"  USA, California, San Francisco: Black (1978-1982)",72,153.9,153.9,0.77,"  USA, California, San Francisco: Black (1978-1982)",99,201.7,201.7,1.01,"  USA, California, San Francisco: Black (1978-1982)",86,212.1,212.1,1.06,"  USA, California, San Francisco: Black (1978-1982)",77,236.2,236.2,1.18,"  USA, California, San Francisco: Black (1978-1982)",57,258.2,258.2,1.29,"  USA, California, San Francisco: Black (1978-1982)",46,317,317,1.59,"  USA, California, San Francisco: Black (1978-1982)",30,409.3,409.3,2.05,"  USA, California, San Francisco: Black (1978-1982)",18,277.1,277.1,..,
North America,"  USA, California, San Francisco: Chinese (1978-1982)",191,52.4,43.7,..,"  USA, California, San Francisco: Chinese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Chinese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Chinese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Chinese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Chinese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Chinese (1978-1982)",5,13,13,0.07,"  USA, California, San Francisco: Chinese (1978-1982)",7,19,19,0.1,"  USA, California, San Francisco: Chinese (1978-1982)",8,39,39,0.19,"  USA, California, San Francisco: Chinese (1978-1982)",25,113.2,113.2,0.57,"  USA, California, San Francisco: Chinese (1978-1982)",22,102.4,102.4,0.51,"  USA, California, San Francisco: Chinese (1978-1982)",19,83.4,83.4,0.42,"  USA, California, San Francisco: Chinese (1978-1982)",24,131.4,131.4,0.66,"  USA, California, San Francisco: Chinese (1978-1982)",19,124.8,124.8,0.62,"  USA, California, San Francisco: Chinese (1978-1982)",26,196,196,0.98,"  USA, California, San Francisco: Chinese (1978-1982)",17,163.9,163.9,0.82,"  USA, California, San Francisco: Chinese (1978-1982)",13,177.7,177.7,0.89,"  USA, California, San Francisco: Chinese (1978-1982)",4,99.5,99.5,0.5,"  USA, California, San Francisco: Chinese (1978-1982)",2,73.7,73.7,..,
North America,"  USA, California, San Francisco: Filipino (1978-1982)",96,37.9,37.2,..,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",4,15.7,15.7,0.08,"  USA, California, San Francisco: Filipino (1978-1982)",8,29.6,29.6,0.15,"  USA, California, San Francisco: Filipino (1978-1982)",5,24.3,24.3,0.12,"  USA, California, San Francisco: Filipino (1978-1982)",10,58.3,58.3,0.29,"  USA, California, San Francisco: Filipino (1978-1982)",14,112.1,112.1,0.56,"  USA, California, San Francisco: Filipino (1978-1982)",11,91.6,91.6,0.46,"  USA, California, San Francisco: Filipino (1978-1982)",16,149.7,149.7,0.75,"  USA, California, San Francisco: Filipino (1978-1982)",12,138.3,138.3,0.69,"  USA, California, San Francisco: Filipino (1978-1982)",8,96.8,96.8,0.48,"  USA, California, San Francisco: Filipino (1978-1982)",3,61.9,61.9,0.31,"  USA, California, San Francisco: Filipino (1978-1982)",5,224.7,224.7,1.12,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Filipino (1978-1982)",0,0,0,..,
North America,"  USA, California, San Francisco: Japanese (1978-1982)",76,71.1,48.9,..,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",3,28.3,28.3,0.14,"  USA, California, San Francisco: Japanese (1978-1982)",6,69.8,69.8,0.35,"  USA, California, San Francisco: Japanese (1978-1982)",5,74.5,74.5,0.37,"  USA, California, San Francisco: Japanese (1978-1982)",12,122.7,122.7,0.61,"  USA, California, San Francisco: Japanese (1978-1982)",16,151.9,151.9,0.76,"  USA, California, San Francisco: Japanese (1978-1982)",16,203.7,203.7,1.02,"  USA, California, San Francisco: Japanese (1978-1982)",9,189.7,189.7,0.95,"  USA, California, San Francisco: Japanese (1978-1982)",5,186.2,186.2,0.93,"  USA, California, San Francisco: Japanese (1978-1982)",1,67.3,67.3,0.34,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,0,"  USA, California, San Francisco: Japanese (1978-1982)",3,191.7,191.7,0.96,"  USA, California, San Francisco: Japanese (1978-1982)",0,0,0,..,
North America,"  USA, California, San Francisco: White (1978-1982)",7989,124.9,87,..,"  USA, California, San Francisco: White (1978-1982)",0,0,0,0,"  USA, California, San Francisco: White (1978-1982)",0,0,0,0,"  USA, California, San Francisco: White (1978-1982)",0,0,0,0,"  USA, California, San Francisco: White (1978-1982)",0,0,0,0,"  USA, California, San Francisco: White (1978-1982)",8,1.4,1.4,0.01,"  USA, California, San Francisco: White (1978-1982)",48,8,8,0.04,"  USA, California, San Francisco: White (1978-1982)",178,30.6,30.6,0.15,"  USA, California, San Francisco: White (1978-1982)",350,76.4,76.4,0.38,"  USA, California, San Francisco: White (1978-1982)",463,129.5,129.5,0.65,"  USA, California, San Francisco: White (1978-1982)",623,191.6,191.6,0.96,"  USA, California, San Francisco: White (1978-1982)",818,229.9,229.9,1.15,"  USA, California, San Francisco: White (1978-1982)",1005,268.9,268.9,1.34,"  USA, California, San Francisco: White (1978-1982)",995,311.5,311.5,1.56,"  USA, California, San Francisco: White (1978-1982)",1012,356.7,356.7,1.78,"  USA, California, San Francisco: White (1978-1982)",868,370.3,370.3,1.85,"  USA, California, San Francisco: White (1978-1982)",670,367.5,367.5,1.84,"  USA, California, San Francisco: White (1978-1982)",459,362.5,362.5,1.81,"  USA, California, San Francisco: White (1978-1982)",492,442,442,..,
North America,"  USA, Connecticut: Black (1978-1982)",316,53.6,61.3,..,"  USA, Connecticut: Black (1978-1982)",0,0,0,0,"  USA, Connecticut: Black (1978-1982)",0,0,0,0,"  USA, Connecticut: Black (1978-1982)",0,0,0,0,"  USA, Connecticut: Black (1978-1982)",0,0,0,0,"  USA, Connecticut: Black (1978-1982)",0,0,0,0,"  USA, Connecticut: Black (1978-1982)",4,7.8,7.8,0.04,"  USA, Connecticut: Black (1978-1982)",15,31,31,0.15,"  USA, Connecticut: Black (1978-1982)",21,52.6,52.6,0.26,"  USA, Connecticut: Black (1978-1982)",36,105.3,105.3,0.53,"  USA, Connecticut: Black (1978-1982)",34,121.6,121.6,0.61,"  USA, Connecticut: Black (1978-1982)",40,160.5,160.5,0.8,"  USA, Connecticut: Black (1978-1982)",41,188.4,188.4,0.94,"  USA, Connecticut: Black (1978-1982)",48,284.3,284.3,1.42,"  USA, Connecticut: Black (1978-1982)",29,214,214,1.07,"  USA, Connecticut: Black (1978-1982)",16,172.7,172.7,0.86,"  USA, Connecticut: Black (1978-1982)",14,217.6,217.6,1.09,"  USA, Connecticut: Black (1978-1982)",10,296.7,296.7,1.48,"  USA, Connecticut: Black (1978-1982)",8,308.9,308.9,..,
North America,"  USA, Connecticut: White (1978-1982)",8463,114.2,77.8,..,"  USA, Connecticut: White (1978-1982)",0,0,0,0,"  USA, Connecticut: White (1978-1982)",0,0,0,0,"  USA, Connecticut: White (1978-1982)",0,0,0,0,"  USA, Connecticut: White (1978-1982)",2,0.3,0.3,0,"  USA, Connecticut: White (1978-1982)",2,0.3,0.3,0,"  USA, Connecticut: White (1978-1982)",52,8.9,8.9,0.04,"  USA, Connecticut: White (1978-1982)",152,27.1,27.1,0.14,"  USA, Connecticut: White (1978-1982)",304,62.6,62.6,0.31,"  USA, Connecticut: White (1978-1982)",401,101.3,101.3,0.51,"  USA, Connecticut: White (1978-1982)",691,178.1,178.1,0.89,"  USA, Connecticut: White (1978-1982)",831,194.2,194.2,0.97,"  USA, Connecticut: White (1978-1982)",1027,233.6,233.6,1.17,"  USA, Connecticut: White (1978-1982)",1136,284.1,284.1,1.42,"  USA, Connecticut: White (1978-1982)",1070,317.5,317.5,1.59,"  USA, Connecticut: White (1978-1982)",952,357.9,357.9,1.79,"  USA, Connecticut: White (1978-1982)",769,380,380,1.9,"  USA, Connecticut: White (1978-1982)",553,386.6,386.6,1.93,"  USA, Connecticut: White (1978-1982)",521,415.2,415.2,..,
North America,"  USA, Georgia, Atlanta: Black (1978-1982)",634,50.7,56.6,..,"  USA, Georgia, Atlanta: Black (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1978-1982)",26,18.5,18.5,0.09,"  USA, Georgia, Atlanta: Black (1978-1982)",46,38.9,38.9,0.19,"  USA, Georgia, Atlanta: Black (1978-1982)",57,70.7,70.7,0.35,"  USA, Georgia, Atlanta: Black (1978-1982)",53,86.2,86.2,0.43,"  USA, Georgia, Atlanta: Black (1978-1982)",64,127.9,127.9,0.64,"  USA, Georgia, Atlanta: Black (1978-1982)",60,134.7,134.7,0.67,"  USA, Georgia, Atlanta: Black (1978-1982)",56,145.6,145.6,0.73,"  USA, Georgia, Atlanta: Black (1978-1982)",60,172,172,0.86,"  USA, Georgia, Atlanta: Black (1978-1982)",68,208.2,208.2,1.04,"  USA, Georgia, Atlanta: Black (1978-1982)",62,255.7,255.7,1.28,"  USA, Georgia, Atlanta: Black (1978-1982)",45,263.5,263.5,1.32,"  USA, Georgia, Atlanta: Black (1978-1982)",25,296.2,296.2,1.48,"  USA, Georgia, Atlanta: Black (1978-1982)",12,163.8,163.8,..,
North America,"  USA, Georgia, Atlanta: White (1978-1982)",2780,89.1,75.4,..,"  USA, Georgia, Atlanta: White (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: White (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: White (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: White (1978-1982)",0,0,0,0,"  USA, Georgia, Atlanta: White (1978-1982)",2,0.7,0.7,0,"  USA, Georgia, Atlanta: White (1978-1982)",35,11.5,11.5,0.06,"  USA, Georgia, Atlanta: White (1978-1982)",77,25.6,25.6,0.13,"  USA, Georgia, Atlanta: White (1978-1982)",150,61.4,61.4,0.31,"  USA, Georgia, Atlanta: White (1978-1982)",231,121.9,121.9,0.61,"  USA, Georgia, Atlanta: White (1978-1982)",276,165,165,0.82,"  USA, Georgia, Atlanta: White (1978-1982)",335,205,205,1.03,"  USA, Georgia, Atlanta: White (1978-1982)",342,225.6,225.6,1.13,"  USA, Georgia, Atlanta: White (1978-1982)",316,263.6,263.6,1.32,"  USA, Georgia, Atlanta: White (1978-1982)",302,303,303,1.52,"  USA, Georgia, Atlanta: White (1978-1982)",264,319.5,319.5,1.6,"  USA, Georgia, Atlanta: White (1978-1982)",202,329.7,329.7,1.65,"  USA, Georgia, Atlanta: White (1978-1982)",138,337.4,337.4,1.69,"  USA, Georgia, Atlanta: White (1978-1982)",110,348.8,348.8,..,
North America,"  USA, Iowa (1978-1982)",7532,100.6,68.7,..,"  USA, Iowa (1978-1982)",0,0,0,0,"  USA, Iowa (1978-1982)",0,0,0,0,"  USA, Iowa (1978-1982)",0,0,0,0,"  USA, Iowa (1978-1982)",1,0.1,0.1,0,"  USA, Iowa (1978-1982)",12,1.8,1.8,0.01,"  USA, Iowa (1978-1982)",42,7,7,0.04,"  USA, Iowa (1978-1982)",142,27.6,27.6,0.14,"  USA, Iowa (1978-1982)",240,57.6,57.6,0.29,"  USA, Iowa (1978-1982)",331,91.7,91.7,0.46,"  USA, Iowa (1978-1982)",511,145.8,145.8,0.73,"  USA, Iowa (1978-1982)",635,171,171,0.85,"  USA, Iowa (1978-1982)",742,196.8,196.8,0.98,"  USA, Iowa (1978-1982)",839,235.7,235.7,1.18,"  USA, Iowa (1978-1982)",933,288.5,288.5,1.44,"  USA, Iowa (1978-1982)",877,313.6,313.6,1.57,"  USA, Iowa (1978-1982)",877,378.7,378.7,1.89,"  USA, Iowa (1978-1982)",671,389,389,1.94,"  USA, Iowa (1978-1982)",679,425.6,425.6,..,
North America,"  USA, Louisiana, New Orleans: Black (1978-1982)",569,56.5,61.7,..,"  USA, Louisiana, New Orleans: Black (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1978-1982)",10,10.6,10.6,0.05,"  USA, Louisiana, New Orleans: Black (1978-1982)",29,37.7,37.7,0.19,"  USA, Louisiana, New Orleans: Black (1978-1982)",36,63.6,63.6,0.32,"  USA, Louisiana, New Orleans: Black (1978-1982)",50,106.4,106.4,0.53,"  USA, Louisiana, New Orleans: Black (1978-1982)",63,151.1,151.1,0.76,"  USA, Louisiana, New Orleans: Black (1978-1982)",79,193.2,193.2,0.97,"  USA, Louisiana, New Orleans: Black (1978-1982)",65,170.1,170.1,0.85,"  USA, Louisiana, New Orleans: Black (1978-1982)",57,183,183,0.91,"  USA, Louisiana, New Orleans: Black (1978-1982)",58,208.5,208.5,1.04,"  USA, Louisiana, New Orleans: Black (1978-1982)",50,225,225,1.12,"  USA, Louisiana, New Orleans: Black (1978-1982)",40,246.5,246.5,1.23,"  USA, Louisiana, New Orleans: Black (1978-1982)",18,231.2,231.2,1.16,"  USA, Louisiana, New Orleans: Black (1978-1982)",14,225.6,225.6,..,
North America,"  USA, Louisiana, New Orleans: White (1978-1982)",1629,92,67.8,..,"  USA, Louisiana, New Orleans: White (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1978-1982)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1978-1982)",3,1.8,1.8,0.01,"  USA, Louisiana, New Orleans: White (1978-1982)",8,4.8,4.8,0.02,"  USA, Louisiana, New Orleans: White (1978-1982)",53,37.2,37.2,0.19,"  USA, Louisiana, New Orleans: White (1978-1982)",70,63,63.1,0.32,"  USA, Louisiana, New Orleans: White (1978-1982)",97,109.2,109.3,0.55,"  USA, Louisiana, New Orleans: White (1978-1982)",121,138.6,138.7,0.69,"  USA, Louisiana, New Orleans: White (1978-1982)",157,158.5,158.6,0.79,"  USA, Louisiana, New Orleans: White (1978-1982)",200,199.4,199.5,1,"  USA, Louisiana, New Orleans: White (1978-1982)",204,244.5,244.6,1.22,"  USA, Louisiana, New Orleans: White (1978-1982)",194,261.3,261.5,1.31,"  USA, Louisiana, New Orleans: White (1978-1982)",189,300.4,300.6,1.5,"  USA, Louisiana, New Orleans: White (1978-1982)",161,338.3,338.5,1.69,"  USA, Louisiana, New Orleans: White (1978-1982)",97,332.2,332.5,1.66,"  USA, Louisiana, New Orleans: White (1978-1982)",74,365.7,365.9,..,
North America,"  USA, Michigan, Detroit: Black (1978-1982)",1502,63.9,63.4,..,"  USA, Michigan, Detroit: Black (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: Black (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: Black (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: Black (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: Black (1978-1982)",7,3.1,3.1,0.02,"  USA, Michigan, Detroit: Black (1978-1982)",21,9.5,9.5,0.05,"  USA, Michigan, Detroit: Black (1978-1982)",69,36.9,36.9,0.18,"  USA, Michigan, Detroit: Black (1978-1982)",72,52.2,52.2,0.26,"  USA, Michigan, Detroit: Black (1978-1982)",110,99.6,99.6,0.5,"  USA, Michigan, Detroit: Black (1978-1982)",164,152.7,152.7,0.76,"  USA, Michigan, Detroit: Black (1978-1982)",181,163.9,163.9,0.82,"  USA, Michigan, Detroit: Black (1978-1982)",198,189.3,189.3,0.95,"  USA, Michigan, Detroit: Black (1978-1982)",172,198.2,198.2,0.99,"  USA, Michigan, Detroit: Black (1978-1982)",148,205.7,205.7,1.03,"  USA, Michigan, Detroit: Black (1978-1982)",142,285.9,285.9,1.43,"  USA, Michigan, Detroit: Black (1978-1982)",93,271.7,271.7,1.36,"  USA, Michigan, Detroit: Black (1978-1982)",67,352.6,352.6,1.76,"  USA, Michigan, Detroit: Black (1978-1982)",58,375.5,375.5,..,
North America,"  USA, Michigan, Detroit: White (1978-1982)",7856,99.4,74.9,..,"  USA, Michigan, Detroit: White (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: White (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: White (1978-1982)",0,0,0,0,"  USA, Michigan, Detroit: White (1978-1982)",3,0.4,0.4,0,"  USA, Michigan, Detroit: White (1978-1982)",8,1.1,1.1,0.01,"  USA, Michigan, Detroit: White (1978-1982)",49,7.4,7.4,0.04,"  USA, Michigan, Detroit: White (1978-1982)",162,27.3,27.3,0.14,"  USA, Michigan, Detroit: White (1978-1982)",327,66.8,66.8,0.33,"  USA, Michigan, Detroit: White (1978-1982)",485,116.7,116.7,0.58,"  USA, Michigan, Detroit: White (1978-1982)",682,163,163,0.82,"  USA, Michigan, Detroit: White (1978-1982)",909,193.1,193.1,0.97,"  USA, Michigan, Detroit: White (1978-1982)",1051,224,224,1.12,"  USA, Michigan, Detroit: White (1978-1982)",1102,282,282,1.41,"  USA, Michigan, Detroit: White (1978-1982)",887,283.1,283.1,1.42,"  USA, Michigan, Detroit: White (1978-1982)",838,343.6,343.6,1.72,"  USA, Michigan, Detroit: White (1978-1982)",639,340.1,340.1,1.7,"  USA, Michigan, Detroit: White (1978-1982)",406,317.4,317.4,1.59,"  USA, Michigan, Detroit: White (1978-1982)",308,310.3,310.3,..,
North America,"  USA, New Mexico: American Indian (1978-1982)",48,17.3,23.8,..,"  USA, New Mexico: American Indian (1978-1982)",0,0,0,0,"  USA, New Mexico: American Indian (1978-1982)",0,0,0,0,"  USA, New Mexico: American Indian (1978-1982)",0,0,0,0,"  USA, New Mexico: American Indian (1978-1982)",0,0,0,0,"  USA, New Mexico: American Indian (1978-1982)",0,0,0,0,"  USA, New Mexico: American Indian (1978-1982)",3,12.8,12.8,0.06,"  USA, New Mexico: American Indian (1978-1982)",4,21.3,21.3,0.11,"  USA, New Mexico: American Indian (1978-1982)",5,34.2,34.2,0.17,"  USA, New Mexico: American Indian (1978-1982)",8,63.1,63.1,0.32,"  USA, New Mexico: American Indian (1978-1982)",4,38.6,38.6,0.19,"  USA, New Mexico: American Indian (1978-1982)",4,47.4,47.4,0.24,"  USA, New Mexico: American Indian (1978-1982)",5,73.5,73.5,0.37,"  USA, New Mexico: American Indian (1978-1982)",2,35.6,35.6,0.18,"  USA, New Mexico: American Indian (1978-1982)",3,58.8,58.8,0.29,"  USA, New Mexico: American Indian (1978-1982)",5,131.8,131.8,0.66,"  USA, New Mexico: American Indian (1978-1982)",1,41.7,41.7,0.21,"  USA, New Mexico: American Indian (1978-1982)",1,97.6,97.6,0.49,"  USA, New Mexico: American Indian (1978-1982)",3,263.2,263.2,..,
North America,"  USA, New Mexico: Hispanic (1978-1982)",461,38.5,45.3,..,"  USA, New Mexico: Hispanic (1978-1982)",0,0,0,0,"  USA, New Mexico: Hispanic (1978-1982)",0,0,0,0,"  USA, New Mexico: Hispanic (1978-1982)",0,0,0,0,"  USA, New Mexico: Hispanic (1978-1982)",0,0,0,0,"  USA, New Mexico: Hispanic (1978-1982)",3,2.4,2.4,0.01,"  USA, New Mexico: Hispanic (1978-1982)",4,3.9,3.9,0.02,"  USA, New Mexico: Hispanic (1978-1982)",26,29.6,29.6,0.15,"  USA, New Mexico: Hispanic (1978-1982)",32,48.4,48.4,0.24,"  USA, New Mexico: Hispanic (1978-1982)",54,91.9,91.9,0.46,"  USA, New Mexico: Hispanic (1978-1982)",61,116.7,116.7,0.58,"  USA, New Mexico: Hispanic (1978-1982)",45,92,92,0.46,"  USA, New Mexico: Hispanic (1978-1982)",49,115.7,115.7,0.58,"  USA, New Mexico: Hispanic (1978-1982)",51,161.1,161.1,0.81,"  USA, New Mexico: Hispanic (1978-1982)",58,199.2,199.2,1,"  USA, New Mexico: Hispanic (1978-1982)",30,137.9,137.9,0.69,"  USA, New Mexico: Hispanic (1978-1982)",18,112.3,112.3,0.56,"  USA, New Mexico: Hispanic (1978-1982)",18,261.2,261.2,1.31,"  USA, New Mexico: Hispanic (1978-1982)",12,157.7,157.7,..,
North America,"  USA, New Mexico: Other White (1978-1982)",1700,96.5,71.2,..,"  USA, New Mexico: Other White (1978-1982)",0,0,0,0,"  USA, New Mexico: Other White (1978-1982)",0,0,0,0,"  USA, New Mexico: Other White (1978-1982)",0,0,0,0,"  USA, New Mexico: Other White (1978-1982)",0,0,0,0,"  USA, New Mexico: Other White (1978-1982)",3,1.9,1.9,0.01,"  USA, New Mexico: Other White (1978-1982)",13,8.3,8.3,0.04,"  USA, New Mexico: Other White (1978-1982)",28,19.7,19.7,0.1,"  USA, New Mexico: Other White (1978-1982)",63,55.2,55.2,0.28,"  USA, New Mexico: Other White (1978-1982)",107,112.3,112.3,0.56,"  USA, New Mexico: Other White (1978-1982)",125,136.9,136.9,0.68,"  USA, New Mexico: Other White (1978-1982)",166,173.7,173.7,0.87,"  USA, New Mexico: Other White (1978-1982)",234,228.7,228.7,1.14,"  USA, New Mexico: Other White (1978-1982)",245,277.6,277.6,1.39,"  USA, New Mexico: Other White (1978-1982)",253,313.9,313.9,1.57,"  USA, New Mexico: Other White (1978-1982)",195,321.3,321.3,1.61,"  USA, New Mexico: Other White (1978-1982)",113,242.8,242.8,1.21,"  USA, New Mexico: Other White (1978-1982)",93,464.8,464.8,2.32,"  USA, New Mexico: Other White (1978-1982)",62,280.5,280.5,..,
North America,"  USA, New York City (1978-1982)",19206,101.5,68.7,..,"  USA, New York City (1978-1982)",1,0.1,0.1,0,"  USA, New York City (1978-1982)",1,0.1,0.1,0,"  USA, New York City (1978-1982)",0,0,0,0,"  USA, New York City (1978-1982)",0,0,0,0,"  USA, New York City (1978-1982)",16,1,1,0,"  USA, New York City (1978-1982)",133,8,8,0.04,"  USA, New York City (1978-1982)",377,24.9,24.9,0.12,"  USA, New York City (1978-1982)",743,61.4,61.4,0.31,"  USA, New York City (1978-1982)",1052,103.1,103.1,0.52,"  USA, New York City (1978-1982)",1487,154.1,154.1,0.77,"  USA, New York City (1978-1982)",1847,173,173,0.87,"  USA, New York City (1978-1982)",2240,206,206,1.03,"  USA, New York City (1978-1982)",2369,242.4,242.4,1.21,"  USA, New York City (1978-1982)",2444,264.2,264.2,1.32,"  USA, New York City (1978-1982)",2385,315.1,315.1,1.58,"  USA, New York City (1978-1982)",1860,306.8,306.9,1.53,"  USA, New York City (1978-1982)",1293,338.5,338.5,1.69,"  USA, New York City (1978-1982)",957,350.8,350.8,..,
